run_id,stream_id,simulation_tag,sweep_tag,profile,scope,config_id,config_key,bootstrap_group_key,design,n_bootstraps,possessions_per_bootstrap,samples_per_possession,bootstrap_seed,null_seed,lambda_qut,map_estimator,map_status,similarity_method,profile_support_sectors,off_profile_sectors,recovered_background_level,light_leakage_exponent,moderate_leakage_exponent,whole_grid_cosine,support_cosine,outside_energy_fraction,lightly_penalized_whole_grid_cosine,moderately_penalized_whole_grid_cosine,recovered_support_energy,recovered_outside_energy,recovered_dynamic_range,error
reference__quarter_3__b500_p01000_s100,reference__quarter_3__p01000_s100,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_3,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,3547676325,2126377929,13.763016443108125,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.041777603328228,0.5,1.0,0.9125393140665958,0.9292637524369137,0.035671119552902295,0.896115874027558,0.8799880150978029,2.3461075151343413,0.08678396276747277,0.3032996580004692,
reference__quarter_3__b100_p01000_s200,reference__quarter_3__p01000_s200,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_3,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,4069831766,3926508488,15.662313084073432,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.042922694236040115,0.5,1.0,0.9138595037012799,0.9338443312775689,0.042343211344265434,0.8943023633956386,0.8751637575970911,2.0769422027978135,0.09183290264807689,0.28429138474166393,
reference__quarter_3__b050_p01000_s250,reference__quarter_3__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_3,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,508326812,1234101256,16.713475511632907,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.04468782804906368,0.5,1.0,0.9143890774398838,0.9390759481386387,0.05188585802147098,0.8903511868221388,0.8669452155914542,1.8975284449430472,0.10384286778020357,0.2669378351420164,
reference__quarter_3__b100_p01000_s250,reference__quarter_3__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_3,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,508326812,1234101256,16.713475511632907,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.044149113819003105,0.5,1.0,0.9132200554204924,0.935981345748019,0.048044834939872265,0.8910122764847557,0.869344548594034,1.9669395361286186,0.09927073124713753,0.274718614295125,
reference__quarter_3__b050_p02500_s250,reference__quarter_3__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_3,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,3975477869,2952128745,26.909655630503067,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.05557334516197443,0.5,1.0,0.8989643320052744,0.9179936850520208,0.041028867428462575,0.8803294438478556,0.8620808436045135,3.374515129714527,0.14437612269008548,0.37843358516693115,
reference__quarter_3__b100_p02500_s250,reference__quarter_3__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_3,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,3975477869,2952128745,26.909655630503067,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.05502006225287914,0.5,1.0,0.8992160430844554,0.9187189835825598,0.04200616872769258,0.8801271189448564,0.8614434222560017,3.333520996759037,0.14616842079368603,0.373462799936533,
reference__quarter_4__b500_p01000_s100,reference__quarter_4__p01000_s100,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_4,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,4207142198,2604833414,12.627555852933138,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.09879245981574059,0.5,1.0,0.8910584677968866,0.9935585651910025,0.1956863112329589,0.7991327545748639,0.7166905231408216,3.527256490653908,0.8581674302804174,0.3070748969912529,
reference__quarter_4__b100_p01000_s200,reference__quarter_4__p01000_s200,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_4,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,2157421387,1991640988,14.988729348630498,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.09401480853557587,0.5,1.0,0.8851837248337476,0.9935916592206661,0.20630989428612162,0.7886038690432783,0.7025615641395018,3.0263374603114372,0.7866588697731134,0.28241779282689095,
reference__quarter_4__b050_p01000_s250,reference__quarter_4__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_4,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,2162539403,516413177,15.796532394330672,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.09637117758393288,0.5,1.0,0.8775193249869564,0.9932421388867275,0.21944572641863988,0.7752793962091263,0.6849514592687992,2.9644357924901463,0.833424129394135,0.2738301642239094,
reference__quarter_4__b100_p01000_s250,reference__quarter_4__p01000_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_4,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,2162539403,516413177,15.796532394330672,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.09346705675125122,0.5,1.0,0.8773248004175643,0.992928782060675,0.21929922055508294,0.7751802740880613,0.6849281555123488,2.83361908678355,0.7959649502636144,0.2690008915960789,
reference__quarter_4__b050_p02500_s250,reference__quarter_4__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_4,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,3709580814,2628398393,22.336628326617387,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.11846574023365974,0.5,1.0,0.8906877343456489,0.9969713225382699,0.2018479912446292,0.7957346637554187,0.7109042043417497,4.740718843697594,1.1989001658319534,0.38016206696629523,
reference__quarter_4__b100_p02500_s250,reference__quarter_4__p02500_s250,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,reference,quarter_4,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,3709580814,2628398393,22.336628326617387,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,50,150,-0.1189868226647377,0.5,1.0,0.8922272925811362,0.9971763802195786,0.1994157502473994,0.7983237042291051,0.714303117639863,4.81900217706489,1.2003545346791586,0.38017259798944,
