run_id,stream_id,profile,scope,config_id,config_key,bootstrap_group_key,design,n_bootstraps,possessions_per_bootstrap,samples_per_possession,is_baseline,is_individual_profile_like,bootstrap_seed,null_seed,simulation_tag,sweep_tag,sweep_design_version,seed_policy_version,map_estimator,source_possessions,status,elapsed_seconds,lambda_qut,lambda_max_obs,lambda_ci_low,lambda_ci_high,lambda_ci_width,lambda_bootstrap_mean,lambda_bootstrap_std,bootstrap_draws_requested,bootstrap_draws_successful,p_value,reject_qut,error
perimeter__quarter_4__b010_p00100_s050,perimeter__quarter_4__p00100_s050,perimeter,quarter_4,0,b010_p00100_s050,p00100_s050,full_factorial_nested_prefix,10,100,50,False,False,3771175008,4254392176,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,8.632006100004219,4.08092162889203,4.576000754681959,3.5279753795301194,7.061514250791181,3.533538871261061,4.877426898735459,1.117547788100401,10,10,0.02,True,
perimeter__quarter_4__b050_p00100_s050,perimeter__quarter_4__p00100_s050,perimeter,quarter_4,15,b050_p00100_s050,p00100_s050,full_factorial_nested_prefix,50,100,50,False,False,3771175008,4254392176,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,26.60113049999927,4.08092162889203,4.576000754681959,2.6315326866508384,7.211394076656361,4.579861390005522,4.91898485647817,1.1574548776040532,50,50,0.02,True,
perimeter__quarter_4__b100_p00100_s050,perimeter__quarter_4__p00100_s050,perimeter,quarter_4,30,b100_p00100_s050,p00100_s050,full_factorial_nested_prefix,100,100,50,False,False,3771175008,4254392176,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,52.086033200012025,4.08092162889203,4.576000754681959,3.0418009027475907,7.308882311424401,4.26708140867681,4.915272566527745,1.1451017490312914,100,100,0.02,True,
perimeter__full_game__b010_p00100_s100,perimeter__full_game__p00100_s100,perimeter,full_game,1,b010_p00100_s100,p00100_s100,full_factorial_nested_prefix,10,100,100,False,False,3943612369,1142161973,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,11.40750719999778,5.118397837058414,4.131626515454366,2.859502951754437,6.0471381663192965,3.1876352145648594,4.205574173085472,1.0948721829812775,10,10,0.21,False,
perimeter__full_game__b050_p00100_s100,perimeter__full_game__p00100_s100,perimeter,full_game,16,b050_p00100_s100,p00100_s100,full_factorial_nested_prefix,50,100,100,False,False,3943612369,1142161973,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,26.80498489999264,5.118397837058414,4.131626515454366,2.7222514460813163,6.149077045548746,3.42682559946743,4.2206914287513255,0.9784714680979768,50,50,0.21,False,
perimeter__full_game__b100_p00100_s100,perimeter__full_game__p00100_s100,perimeter,full_game,31,b100_p00100_s100,p00100_s100,full_factorial_nested_prefix,100,100,100,False,False,3943612369,1142161973,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,48.01437779999469,5.118397837058414,4.131626515454366,2.813442136184055,7.128660775566507,4.3152186393824525,4.478242247126989,1.1796661076573014,100,100,0.21,False,
perimeter__quarter_1__b010_p00100_s100,perimeter__quarter_1__p00100_s100,perimeter,quarter_1,1,b010_p00100_s100,p00100_s100,full_factorial_nested_prefix,10,100,100,False,False,462622817,3255861619,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,10.9039673999996,4.4709788741487575,3.191821256329469,3.2452296714669653,5.0710972087709125,1.8258675373039472,4.243550729974521,0.7256326341178283,10,10,0.3,False,
perimeter__quarter_1__b050_p00100_s100,perimeter__quarter_1__p00100_s100,perimeter,quarter_1,16,b050_p00100_s100,p00100_s100,full_factorial_nested_prefix,50,100,100,False,False,462622817,3255861619,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,26.56600529999741,4.4709788741487575,3.191821256329469,3.0006543953963294,7.158738185453299,4.1580837900569705,4.704339994796674,1.3554266103851464,50,50,0.3,False,
perimeter__quarter_1__b100_p00100_s100,perimeter__quarter_1__p00100_s100,perimeter,quarter_1,31,b100_p00100_s100,p00100_s100,full_factorial_nested_prefix,100,100,100,False,False,462622817,3255861619,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,46.964033900003415,4.4709788741487575,3.191821256329469,2.9718253322072488,6.9793611865136045,4.007535854306356,4.645757697336499,1.197376191266035,100,100,0.3,False,
perimeter__quarter_2__b010_p00100_s100,perimeter__quarter_2__p00100_s100,perimeter,quarter_2,1,b010_p00100_s100,p00100_s100,full_factorial_nested_prefix,10,100,100,False,False,2992400680,4005295262,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,11.560884500000611,5.101830390650287,3.731040837236344,3.3954901045253214,4.9509864359126485,1.5554963313873271,4.098355304082867,0.5328464590695843,10,10,0.26,False,
perimeter__quarter_2__b050_p00100_s100,perimeter__quarter_2__p00100_s100,perimeter,quarter_2,16,b050_p00100_s100,p00100_s100,full_factorial_nested_prefix,50,100,100,False,False,2992400680,4005295262,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,27.605960500004585,5.101830390650287,3.731040837236344,2.8998431110796803,6.702385052802483,3.8025419417228026,4.299333990201621,0.9433768640364336,50,50,0.26,False,
perimeter__quarter_2__b100_p00100_s100,perimeter__quarter_2__p00100_s100,perimeter,quarter_2,31,b100_p00100_s100,p00100_s100,full_factorial_nested_prefix,100,100,100,False,False,2992400680,4005295262,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,49.44294170000103,5.101830390650287,3.731040837236344,2.862786496978055,6.951647392362349,4.088860895384294,4.321661195798754,1.013203888986755,100,100,0.26,False,
perimeter__quarter_4__b010_p00100_s100,perimeter__quarter_4__p00100_s100,perimeter,quarter_4,1,b010_p00100_s100,p00100_s100,full_factorial_nested_prefix,10,100,100,False,False,2016640081,514101266,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,8.857364899995446,4.959807282056227,4.682564916578189,4.380162163292471,7.792555752689778,3.412393589397308,5.533285112138588,1.175252138693364,10,10,0.1,False,
perimeter__quarter_4__b050_p00100_s100,perimeter__quarter_4__p00100_s100,perimeter,quarter_4,16,b050_p00100_s100,p00100_s100,full_factorial_nested_prefix,50,100,100,False,False,2016640081,514101266,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,33.21586089998891,4.959807282056227,4.682564916578189,3.61582733535059,8.496943627074502,4.881116291723913,5.668765156474676,1.3355326837826085,50,50,0.1,False,
perimeter__quarter_4__b100_p00100_s100,perimeter__quarter_4__p00100_s100,perimeter,quarter_4,31,b100_p00100_s100,p00100_s100,full_factorial_nested_prefix,100,100,100,False,False,2016640081,514101266,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,53.84717609998916,4.959807282056227,4.682564916578189,3.668088656799809,8.29132011069009,4.6232314538902815,5.740065623291981,1.261368422592504,100,100,0.1,False,
perimeter__full_game__b010_p00100_s150,perimeter__full_game__p00100_s150,perimeter,full_game,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,False,False,4026978240,3411687957,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,9.801829600000929,4.623379328627073,7.851779476204232,2.564426166370719,7.393289669451419,4.8288635030807,4.955061179614505,1.5089513255745934,10,10,0.0,True,
perimeter__full_game__b050_p00100_s150,perimeter__full_game__p00100_s150,perimeter,full_game,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,False,False,4026978240,3411687957,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,25.22834670000157,4.623379328627073,7.851779476204232,2.5695787481610903,7.821506112939216,5.251927364778126,5.034739974366101,1.5375371335736046,50,50,0.0,True,
perimeter__full_game__b100_p00100_s150,perimeter__full_game__p00100_s150,perimeter,full_game,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,False,False,4026978240,3411687957,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,45.77763650000088,4.623379328627073,7.851779476204232,2.8127006188829764,7.787869042644754,4.975168423761778,4.900197992382019,1.3518656824451885,100,100,0.0,True,
perimeter__quarter_1__b010_p00100_s150,perimeter__quarter_1__p00100_s150,perimeter,quarter_1,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,False,False,3271144373,822712706,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,8.995837900003608,5.161337692511866,4.706020255114321,3.3795537648233327,6.723876493145509,3.3443227283221764,4.901714741939794,1.1300997063702898,10,10,0.11,False,
perimeter__quarter_1__b050_p00100_s150,perimeter__quarter_1__p00100_s150,perimeter,quarter_1,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,False,False,3271144373,822712706,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,25.575119900011487,5.161337692511866,4.706020255114321,3.3447020730209887,8.712205133219523,5.367503060198535,5.421068687810941,1.4042561753777425,50,50,0.11,False,
perimeter__quarter_1__b100_p00100_s150,perimeter__quarter_1__p00100_s150,perimeter,quarter_1,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,False,False,3271144373,822712706,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,45.36952530000781,5.161337692511866,4.706020255114321,3.301423372918393,8.544787836901767,5.243364463983374,5.357697210099402,1.3878037281076767,100,100,0.11,False,
perimeter__quarter_2__b010_p00100_s150,perimeter__quarter_2__p00100_s150,perimeter,quarter_2,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,False,False,4028150633,2121024933,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,9.437248499998532,4.9335713844198805,3.8542411561407257,2.753104125152423,5.631637389642775,2.8785332644903523,4.095317928473241,0.9370976201147884,10,10,0.27,False,
perimeter__quarter_2__b050_p00100_s150,perimeter__quarter_2__p00100_s150,perimeter,quarter_2,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,False,False,4028150633,2121024933,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,25.823089899995463,4.9335713844198805,3.8542411561407257,2.9031152834150937,6.709789082635323,3.8066737992202295,4.57808599790063,1.1299654688757448,50,50,0.27,False,
perimeter__quarter_2__b100_p00100_s150,perimeter__quarter_2__p00100_s150,perimeter,quarter_2,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,False,False,4028150633,2121024933,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,44.80393659999572,4.9335713844198805,3.8542411561407257,2.9175755485745283,6.663876095316253,3.746300546741725,4.447580176774505,0.9963123498568164,100,100,0.27,False,
perimeter__quarter_3__b010_p00100_s150,perimeter__quarter_3__p00100_s150,perimeter,quarter_3,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,False,False,2007200118,3751225732,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,8.603456799999549,4.810779335484739,3.935967474284922,2.7171638769451425,5.931702593376755,3.214538716431613,4.2833511754668825,1.0193178518261845,10,10,0.21,False,
perimeter__quarter_3__b050_p00100_s150,perimeter__quarter_3__p00100_s150,perimeter,quarter_3,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,False,False,2007200118,3751225732,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,24.96812400000272,4.810779335484739,3.935967474284922,2.558392334446461,6.491447650075715,3.933055315629254,4.275453763220293,1.1706963032084707,50,50,0.21,False,
perimeter__quarter_3__b100_p00100_s150,perimeter__quarter_3__p00100_s150,perimeter,quarter_3,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,False,False,2007200118,3751225732,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,43.646867800005566,4.810779335484739,3.935967474284922,2.595639881764259,6.820989339641413,4.2253494578771535,4.434126132386785,1.1366901571163703,100,100,0.21,False,
perimeter__quarter_4__b010_p00100_s150,perimeter__quarter_4__p00100_s150,perimeter,quarter_4,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,False,False,1182809535,1649508036,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,9.55341640000188,4.7164418497545135,6.4285073972256885,4.1475781324712,7.17074691087049,3.02316877839929,5.541546705733617,0.9976901892196672,10,10,0.0,True,
perimeter__quarter_4__b050_p00100_s150,perimeter__quarter_4__p00100_s150,perimeter,quarter_4,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,False,False,1182809535,1649508036,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,26.97723979999864,4.7164418497545135,6.4285073972256885,4.200705947076215,9.079936953315658,4.879231006239443,6.129219845665139,1.3899734124077894,50,50,0.0,True,
perimeter__quarter_4__b100_p00100_s150,perimeter__quarter_4__p00100_s150,perimeter,quarter_4,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,False,False,1182809535,1649508036,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,47.1453529000064,4.7164418497545135,6.4285073972256885,4.064399493976237,8.858174693924935,4.793775199948699,6.152105529897487,1.3146718896704783,100,100,0.0,True,
perimeter__full_game__b010_p00100_s200,perimeter__full_game__p00100_s200,perimeter,full_game,3,b010_p00100_s200,p00100_s200,full_factorial_nested_prefix,10,100,200,False,False,1010574105,2779023795,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,8.43934309999895,5.1192338684556296,6.245382210807281,4.223510140062391,7.943584894041054,3.720074753978663,5.727724337347568,1.3432599949808812,10,10,0.0,True,
perimeter__full_game__b050_p00100_s200,perimeter__full_game__p00100_s200,perimeter,full_game,18,b050_p00100_s200,p00100_s200,full_factorial_nested_prefix,50,100,200,False,False,1010574105,2779023795,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,24.84553650000089,5.1192338684556296,6.245382210807281,3.356388226209352,8.197461449611561,4.841073223402209,5.2276763889553175,1.3375195415934746,50,50,0.0,True,
perimeter__full_game__b100_p00100_s200,perimeter__full_game__p00100_s200,perimeter,full_game,33,b100_p00100_s200,p00100_s200,full_factorial_nested_prefix,100,100,200,False,False,1010574105,2779023795,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,920,ok,44.54387540000789,5.1192338684556296,6.245382210807281,3.3821841437746745,8.47839255505185,5.096208411277175,5.193735534053034,1.4357675895874311,100,100,0.0,True,
perimeter__quarter_1__b010_p00100_s200,perimeter__quarter_1__p00100_s200,perimeter,quarter_1,3,b010_p00100_s200,p00100_s200,full_factorial_nested_prefix,10,100,200,False,False,3563924186,2021874151,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,9.316060899995136,5.4218897886957365,7.365843594330756,3.9843897928070526,7.408523014370326,3.4241332215632734,5.597056784821623,1.313047718394594,10,10,0.0,True,
perimeter__quarter_1__b050_p00100_s200,perimeter__quarter_1__p00100_s200,perimeter,quarter_1,18,b050_p00100_s200,p00100_s200,full_factorial_nested_prefix,50,100,200,False,False,3563924186,2021874151,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,25.61895290000029,5.4218897886957365,7.365843594330756,3.2159189401830086,7.667558854054151,4.451639913871142,5.257406874618158,1.4329815213071593,50,50,0.0,True,
perimeter__quarter_1__b100_p00100_s200,perimeter__quarter_1__p00100_s200,perimeter,quarter_1,33,b100_p00100_s200,p00100_s200,full_factorial_nested_prefix,100,100,200,False,False,3563924186,2021874151,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,45.934841100001,5.4218897886957365,7.365843594330756,3.233388283806176,7.914108103417319,4.680719819611143,5.245891262788901,1.3297509775118297,100,100,0.0,True,
perimeter__quarter_2__b010_p00100_s200,perimeter__quarter_2__p00100_s200,perimeter,quarter_2,3,b010_p00100_s200,p00100_s200,full_factorial_nested_prefix,10,100,200,False,False,2490554124,2719359196,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,8.369625000002998,5.68261392396661,4.031662108371948,3.5220852297991425,5.081878404175506,1.5597931743763636,4.061109992165133,0.5498111818656085,10,10,0.25,False,
perimeter__quarter_2__b050_p00100_s200,perimeter__quarter_2__p00100_s200,perimeter,quarter_2,18,b050_p00100_s200,p00100_s200,full_factorial_nested_prefix,50,100,200,False,False,2490554124,2719359196,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,230,ok,25.948476900008245,5.68261392396661,4.031662108371948,3.1280570396754386,6.409904090584914,3.281847050909476,4.463179746149635,0.8975050695368706,50,50,0.25,False,
