run_id,stream_id,simulation_tag,sweep_tag,profile,scope,config_id,config_key,bootstrap_group_key,design,n_bootstraps,possessions_per_bootstrap,samples_per_possession,bootstrap_seed,null_seed,lambda_qut,map_estimator,map_status,similarity_method,profile_support_sectors,off_profile_sectors,recovered_background_level,light_leakage_exponent,moderate_leakage_exponent,whole_grid_cosine,support_cosine,outside_energy_fraction,lightly_penalized_whole_grid_cosine,moderately_penalized_whole_grid_cosine,recovered_support_energy,recovered_outside_energy,recovered_dynamic_range,error
perimeter__quarter_2__b100_p00100_s100,perimeter__quarter_2__p00100_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,31,b100_p00100_s100,p00100_s100,full_factorial_nested_prefix,100,100,100,2992400680,4005295262,5.101830390650287,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,0.009175343438982964,0.5,1.0,0.724088351168632,0.8811226120941564,0.32467873025904775,0.5950408411968903,0.4889922647158331,2.6643157683589082e-05,1.2809409379505466e-05,0.0009308350272476673,
perimeter__quarter_2__b010_p00100_s150,perimeter__quarter_2__p00100_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,2,b010_p00100_s150,p00100_s150,full_factorial_nested_prefix,10,100,150,4028150633,2121024933,4.9335713844198805,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,0.004594265483319759,0.5,1.0,-0.03715164651283304,-0.04550126738393881,0.3333327136755289,0.0,0.0,2.0668299176945993e-05,1.0334120772135781e-05,0.0016073387814685702,
perimeter__quarter_2__b050_p00100_s150,perimeter__quarter_2__p00100_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,17,b050_p00100_s150,p00100_s150,full_factorial_nested_prefix,50,100,150,4028150633,2121024933,4.9335713844198805,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,0.006741904187947512,0.5,1.0,0.7191676236336207,0.8817941138014724,0.33484039891328565,0.5865338209768003,0.4783612496506195,0.00023537042906702452,0.00011848513985580932,0.0033118845894932747,
perimeter__quarter_2__b100_p00100_s150,perimeter__quarter_2__p00100_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,32,b100_p00100_s150,p00100_s150,full_factorial_nested_prefix,100,100,150,4028150633,2121024933,4.9335713844198805,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,0.008241649717092514,0.5,1.0,0.7552157862002448,0.8654415188421039,0.2385056835744917,0.6590287977969217,0.5750925288663082,5.554620818904008e-05,1.739748553381882e-05,0.001413668505847454,
perimeter__quarter_2__b010_p00100_s200,perimeter__quarter_2__p00100_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,3,b010_p00100_s200,p00100_s200,full_factorial_nested_prefix,10,100,200,2490554124,2719359196,5.68261392396661,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,0.006955093704164028,0.5,1.0,0.5068515392527556,0.7109922066043578,0.4918032786885246,0.3613239082743458,0.257580290439925,3.3610267347050637e-18,3.2526065174565133e-18,4.773028194904288e-10,
perimeter__quarter_2__b050_p00100_s200,perimeter__quarter_2__p00100_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,18,b050_p00100_s200,p00100_s200,full_factorial_nested_prefix,50,100,200,2490554124,2719359196,5.68261392396661,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,0.006226685829460621,0.5,1.0,0.6264812669393803,0.7436518301029741,0.29029661547338714,0.5277722207334905,0.4446158754893986,0.00012384677684690846,5.0658205864308106e-05,0.0020294294226914644,
perimeter__quarter_2__b100_p00100_s200,perimeter__quarter_2__p00100_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,33,b100_p00100_s200,p00100_s200,full_factorial_nested_prefix,100,100,200,2490554124,2719359196,5.68261392396661,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,0.00898359902203083,0.5,1.0,0.6002674930182993,0.7855637483040991,0.4161157199304656,0.45867832362726385,0.35048675301013393,3.662368367879365e-06,2.6100532281314332e-06,0.0005269641987979412,
perimeter__quarter_2__b010_p00100_s250,perimeter__quarter_2__p00100_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,4,b010_p00100_s250,p00100_s250,full_factorial_nested_prefix,10,100,250,1149619297,388592634,5.413808260374228,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,0.006145628169178963,0.5,1.0,0.6301180427548772,0.7846653217099985,0.35512593391665026,0.5060103165257264,0.40634678434381966,0.00020638960360721463,0.00011365676585019637,0.0030124366749078035,
perimeter__quarter_2__b050_p00100_s250,perimeter__quarter_2__p00100_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,19,b050_p00100_s250,p00100_s250,full_factorial_nested_prefix,50,100,250,1149619297,388592634,5.413808260374228,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,0.006203267257660627,0.5,1.0,0.6484197671877154,0.7772538456026101,0.3040360683032263,0.5409406423120297,0.45127677056186905,0.00011325977667248419,4.947822096534546e-05,0.0015217598993331194,
perimeter__quarter_2__b100_p00100_s250,perimeter__quarter_2__p00100_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,34,b100_p00100_s250,p00100_s250,full_factorial_nested_prefix,100,100,250,1149619297,388592634,5.413808260374228,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,0.006832498358562589,0.5,1.0,0.6834262080569907,0.8009629932853185,0.27195477742997903,0.58313728071676,0.4975651857550372,5.5087450116034285e-05,2.0577423999304284e-05,0.001086259027943015,
perimeter__quarter_2__b010_p01000_s050,perimeter__quarter_2__p01000_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,5,b010_p01000_s050,p01000_s050,full_factorial_nested_prefix,10,1000,50,3687190213,2022604731,12.932702897716592,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.014657181687653065,0.5,1.0,0.8293557680853423,0.9481908083830488,0.23494922941918192,0.7254141086111003,0.6344992694593373,0.2820027180236491,0.08660382270247259,0.12466536648571491,
perimeter__quarter_2__b050_p01000_s050,perimeter__quarter_2__p01000_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,20,b050_p01000_s050,p01000_s050,full_factorial_nested_prefix,50,1000,50,3687190213,2022604731,12.932702897716592,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.020185526926070452,0.5,1.0,0.824835947210455,0.965474477510814,0.270116469399368,0.7046839203503935,0.6020341733162833,0.2998848433017303,0.1109818645070493,0.12556134536862373,
perimeter__quarter_2__b100_p01000_s050,perimeter__quarter_2__p01000_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,35,b100_p01000_s050,p01000_s050,full_factorial_nested_prefix,100,1000,50,3687190213,2022604731,12.932702897716592,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.01699653174728155,0.5,1.0,0.8324904012424793,0.9614220312105924,0.25022608039010014,0.7208491647400773,0.6241795911771919,0.2885998685355817,0.09631598541374936,0.12497791461646557,
perimeter__quarter_2__b010_p01000_s100,perimeter__quarter_2__p01000_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,6,b010_p01000_s100,p01000_s100,full_factorial_nested_prefix,10,1000,100,2261497806,2195547163,15.019094601563255,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.024722143076360226,0.5,1.0,0.816770955593919,0.9571085715151226,0.27175391194590043,0.6970105730489354,0.5948102532474802,0.2969112545580657,0.11079605678695442,0.0920253461226821,
perimeter__quarter_2__b050_p01000_s100,perimeter__quarter_2__p01000_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,21,b050_p01000_s100,p01000_s100,full_factorial_nested_prefix,50,1000,100,2261497806,2195547163,15.019094601563255,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.01784630212932825,0.5,1.0,0.829395314222325,0.9636422599270064,0.2592161937897588,0.7138505811337663,0.6144026177225529,0.2662637318513898,0.09317140916979733,0.11386714172549546,
perimeter__quarter_2__b100_p01000_s100,perimeter__quarter_2__p01000_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,36,b100_p01000_s100,p01000_s100,full_factorial_nested_prefix,100,1000,100,2261497806,2195547163,15.019094601563255,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.0162125239148736,0.5,1.0,0.8362364656412604,0.9598316754361956,0.2409540843950634,0.7285563129080875,0.6347418737249066,0.26820013383043173,0.08513835112364954,0.11771431565284729,
perimeter__quarter_2__b500_p01000_s100,perimeter__quarter_2__p01000_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,12,b500_p01000_s100,p01000_s100,targeted_nested_prefix,500,1000,100,2261497806,2195547163,15.019094601563255,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.016568818129599094,0.5,1.0,0.8422087647620063,0.9602376559259006,0.23072424051363605,0.7386875520498031,0.6478907871583649,0.2768880521012281,0.08304536408505973,0.12056004256010056,
perimeter__quarter_2__b010_p01000_s150,perimeter__quarter_2__p01000_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,7,b010_p01000_s150,p01000_s150,full_factorial_nested_prefix,10,1000,150,4158371063,2149130896,15.611804678174073,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.02431994490325451,0.5,1.0,0.8424859810260772,0.9706645038526127,0.2466668661851532,0.7312337325701221,0.6346726042814503,0.36087718605319125,0.11816345327953609,0.1270059011876583,
perimeter__quarter_2__b050_p01000_s150,perimeter__quarter_2__p01000_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,22,b050_p01000_s150,p01000_s150,full_factorial_nested_prefix,50,1000,150,4158371063,2149130896,15.611804678174073,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.01663258485496044,0.5,1.0,0.8519681726823894,0.9545765118732832,0.20342760143121152,0.7603893016803287,0.6786543308178787,0.3113591295862087,0.07951448108073321,0.1256578303873539,
perimeter__quarter_2__b100_p01000_s150,perimeter__quarter_2__p01000_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,37,b100_p01000_s150,p01000_s150,full_factorial_nested_prefix,100,1000,150,4158371063,2149130896,15.611804678174073,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.01677017379552126,0.5,1.0,0.8570514741642297,0.959200687507623,0.20164720556207202,0.7657805492984925,0.6842294393761583,0.3079869219520338,0.07779105001444352,0.12636762484908104,
perimeter__quarter_2__b010_p01000_s200,perimeter__quarter_2__p01000_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,8,b010_p01000_s200,p01000_s200,full_factorial_nested_prefix,10,1000,200,3531618443,774391455,16.51299781240743,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.011234425473958254,0.5,1.0,0.8227187708206433,0.9426299699741532,0.23823620976343712,0.7180613787180881,0.6267173691590993,0.26228427123680276,0.08202754116288004,0.12158461473882198,
perimeter__quarter_2__b050_p01000_s200,perimeter__quarter_2__p01000_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,23,b050_p01000_s200,p01000_s200,full_factorial_nested_prefix,50,1000,200,3531618443,774391455,16.51299781240743,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.01335868425667286,0.5,1.0,0.8586374026160817,0.9594149950401307,0.19904779491650218,0.7684455558675659,0.6877275209925178,0.24281900259434133,0.06034390906657093,0.11071322578936815,
perimeter__quarter_2__b100_p01000_s200,perimeter__quarter_2__p01000_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,38,b100_p01000_s200,p01000_s200,full_factorial_nested_prefix,100,1000,200,3531618443,774391455,16.51299781240743,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.015050239861011505,0.5,1.0,0.8590822266125319,0.9586516573206887,0.19694033488718157,0.7698544788878008,0.6898942852078342,0.26909215401870035,0.06599148385881246,0.11224237554706633,
perimeter__quarter_2__b010_p01000_s250,perimeter__quarter_2__p01000_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,9,b010_p01000_s250,p01000_s250,full_factorial_nested_prefix,10,1000,250,2896701537,1732579090,17.801382175982145,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.01778412237763405,0.5,1.0,0.8385085041822775,0.9557269541738277,0.23025429523818663,0.7356667179003944,0.6454383195005612,0.27185336115509523,0.0813195886559288,0.10017583537846794,
perimeter__quarter_2__b050_p01000_s250,perimeter__quarter_2__p01000_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,24,b050_p01000_s250,p01000_s250,full_factorial_nested_prefix,50,1000,250,2896701537,1732579090,17.801382175982145,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.014735938981175423,0.5,1.0,0.8566983460601746,0.954533737230658,0.1944856320603935,0.7688906400223838,0.6900828267415678,0.22866788549505915,0.05521021103096524,0.10456998832523823,
perimeter__quarter_2__b100_p01000_s250,perimeter__quarter_2__p01000_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,39,b100_p01000_s250,p01000_s250,full_factorial_nested_prefix,100,1000,250,2896701537,1732579090,17.801382175982145,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.014405382797122002,0.5,1.0,0.8477041784625975,0.9566460031496062,0.21478945200596516,0.7511685323694054,0.6656262625074493,0.2104016908967812,0.057554071330676304,0.09967163298279047,
perimeter__quarter_2__b050_p02500_s150,perimeter__quarter_2__p02500_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,3,b050_p02500_s150,p02500_s150,full_factorial_nested_prefix,50,2500,150,839507654,2017369735,27.68117858763754,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.03357703611254692,0.5,1.0,0.8488559103990693,0.9594114597684302,0.2171867814139003,0.7510399727697132,0.6644956273353292,0.9178353260883934,0.2546478465209906,0.21578142419457436,
perimeter__quarter_2__b100_p02500_s150,perimeter__quarter_2__p02500_s150,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,9,b100_p02500_s150,p02500_s150,full_factorial_nested_prefix,100,2500,150,839507654,2017369735,27.68117858763754,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.034946126863360405,0.5,1.0,0.85233704044101,0.9613498941541924,0.21393264833244566,0.7556857653236698,0.6699943201076259,0.9234348894492721,0.2513179958986663,0.21579888463020325,
perimeter__quarter_2__b050_p02500_s200,perimeter__quarter_2__p02500_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,4,b050_p02500_s200,p02500_s200,full_factorial_nested_prefix,50,2500,200,3001684622,3851595572,26.1632633659514,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.04035942070186138,0.5,1.0,0.8611898635301303,0.9616521119720003,0.19802313654135265,0.7712227444976886,0.6906543455962745,1.1238999710223254,0.277511992628765,0.23483379203826188,
perimeter__quarter_2__b100_p02500_s200,perimeter__quarter_2__p02500_s200,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,10,b100_p02500_s200,p02500_s200,full_factorial_nested_prefix,100,2500,200,3001684622,3851595572,26.1632633659514,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.03925060294568539,0.5,1.0,0.8596764555891471,0.9592986180273805,0.19691331094102968,0.7703999509704547,0.690394718381039,1.1346073286554725,0.2782007082763397,0.23526962865144013,
perimeter__quarter_2__b050_p02500_s250,perimeter__quarter_2__p02500_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,5,b050_p02500_s250,p02500_s250,full_factorial_nested_prefix,50,2500,250,1780359904,2110773033,27.03384392041244,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.04155614785850048,0.5,1.0,0.8592291229701734,0.9602696270634721,0.1993704920793412,0.768820198986982,0.6879241899147092,1.1475592335771008,0.2857619495972049,0.22852973267436028,
perimeter__quarter_2__b100_p02500_s250,perimeter__quarter_2__p02500_s250,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,11,b100_p02500_s250,p02500_s250,full_factorial_nested_prefix,100,2500,250,1780359904,2110773033,27.03384392041244,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.040230391547083855,0.5,1.0,0.8573373128078525,0.9597258168905772,0.2019885998966024,0.7658721428522263,0.6841649493546789,1.1215929700218241,0.28389192640509453,0.2304530069231987,
perimeter__quarter_2__b010_p10000_s050,perimeter__quarter_2__p10000_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,10,b010_p10000_s050,p10000_s050,full_factorial_nested_prefix,10,10000,50,3230771700,1376890349,40.437331672342864,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.0791841484606266,0.5,1.0,0.8099314323029625,0.9215368411943013,0.2275487095214752,0.7118423222040414,0.6256325800815433,3.735245220975625,1.1003285776799292,0.4412529617547989,
perimeter__quarter_2__b050_p10000_s050,perimeter__quarter_2__p10000_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,25,b050_p10000_s050,p10000_s050,full_factorial_nested_prefix,50,10000,50,3230771700,1376890349,40.437331672342864,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.08220862224698067,0.5,1.0,0.8118906268838021,0.9219460923590175,0.2244960765398244,0.7149728118431955,0.6296243665689301,3.8766697907328753,1.1222343713966842,0.45499533973634243,
perimeter__quarter_2__b100_p10000_s050,perimeter__quarter_2__p10000_s050,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,40,b100_p10000_s050,p10000_s050,full_factorial_nested_prefix,100,10000,50,3230771700,1376890349,40.437331672342864,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.08216213434934616,0.5,1.0,0.8102248074123878,0.9224796215682101,0.2285682476755933,0.71163007094992,0.6250331429588433,3.844361536228136,1.1390495362933954,0.4538561478257179,
perimeter__quarter_2__b010_p10000_s100,perimeter__quarter_2__p10000_s100,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games10_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,perimeter,quarter_2,11,b010_p10000_s100,p10000_s100,full_factorial_nested_prefix,10,10000,100,1661703445,590125452,46.09613288201755,nested_prefix_median_v1,ok,whole_grid_cosine_dual_leakage_penalty_v2,54,146,-0.06885354593396187,0.5,1.0,0.8420645755129704,0.9344533183108387,0.18796345637526082,0.7588102427798018,0.6837872074083857,3.4489091505478684,0.7983247672174002,0.44765394926071167,
