,period,time,x,y,z,possession_start,possession_end,possession_number,scored
1677,1,591.12,48.86869,24.57834,3.61468,597.0,574.0,"(6.0,)",0.0
1678,1,591.08,49.00674,24.49165,3.85986,597.0,574.0,"(6.0,)",0.0
1679,1,591.04,49.13142,24.5067,4.02577,597.0,574.0,"(6.0,)",0.0
1680,1,591.0,49.46902,24.52647,4.30238,597.0,574.0,"(6.0,)",0.0
1681,1,590.96,49.55246,24.45922,4.48346,597.0,574.0,"(6.0,)",0.0
1682,1,590.92,49.76839,24.33411,4.37449,597.0,574.0,"(6.0,)",0.0
1683,1,590.88,49.81727,24.33919,4.32033,597.0,574.0,"(6.0,)",0.0
1684,1,590.84,50.0917,24.31652,4.16866,597.0,574.0,"(6.0,)",0.0
1685,1,590.8,50.26872,24.2853,3.91663,597.0,574.0,"(6.0,)",0.0
1686,1,590.76,50.4814,24.26251,3.61042,597.0,574.0,"(6.0,)",0.0
1687,1,590.72,50.65133,24.22647,2.93329,597.0,574.0,"(6.0,)",0.0
1688,1,590.68,50.75428,24.02266,2.28825,597.0,574.0,"(6.0,)",0.0
1689,1,590.64,50.95283,24.07483,1.62163,597.0,574.0,"(6.0,)",0.0
1690,1,590.6,51.05034,24.02186,0.88837,597.0,574.0,"(6.0,)",0.0
1691,1,590.56,51.28442,23.89703,0.35616,597.0,574.0,"(6.0,)",0.0
1692,1,590.52,51.42963,23.93619,0.93151,597.0,574.0,"(6.0,)",0.0
1693,1,590.48,51.41206,23.74067,1.33386,597.0,574.0,"(6.0,)",0.0
1694,1,590.44,51.35522,23.67389,2.08415,597.0,574.0,"(6.0,)",0.0
1695,1,590.4,51.39774,23.62682,2.39853,597.0,574.0,"(6.0,)",0.0
1696,1,590.36,51.42592,23.40657,3.08278,597.0,574.0,"(6.0,)",0.0
1697,1,590.32,51.66234,23.44874,3.21167,597.0,574.0,"(6.0,)",0.0
1698,1,590.28,51.6724,23.38794,3.37952,597.0,574.0,"(6.0,)",0.0
1699,1,590.24,51.87833,23.3949,3.58338,597.0,574.0,"(6.0,)",0.0
1700,1,590.2,52.06883,23.32618,3.86671,597.0,574.0,"(6.0,)",0.0
1701,1,590.16,52.33212,23.43619,4.02784,597.0,574.0,"(6.0,)",0.0
1702,1,590.12,52.47252,23.44287,4.07773,597.0,574.0,"(6.0,)",0.0
1703,1,590.08,52.64835,23.56556,3.95308,597.0,574.0,"(6.0,)",0.0
1704,1,590.04,52.89827,23.642,3.86982,597.0,574.0,"(6.0,)",0.0
1705,1,590.0,53.32475,23.69036,3.59108,597.0,574.0,"(6.0,)",0.0
1706,1,589.96,53.46862,23.64688,3.21588,597.0,574.0,"(6.0,)",0.0
1707,1,589.92,53.66358,23.53393,2.53002,597.0,574.0,"(6.0,)",0.0
1708,1,589.88,53.87476,23.54109,1.89749,597.0,574.0,"(6.0,)",0.0
1709,1,589.84,54.06261,23.37105,1.11656,597.0,574.0,"(6.0,)",0.0
1710,1,589.8,54.00116,23.10912,0.4751,597.0,574.0,"(6.0,)",0.0
1711,1,589.76,54.01227,23.08741,1.18868,597.0,574.0,"(6.0,)",0.0
1712,1,589.72,54.14309,22.93799,1.63243,597.0,574.0,"(6.0,)",0.0
1713,1,589.68,54.22274,23.23845,1.89212,597.0,574.0,"(6.0,)",0.0
1714,1,589.64,54.32414,22.98419,2.33787,597.0,574.0,"(6.0,)",0.0
1715,1,589.6,54.21653,22.9083,2.89284,597.0,574.0,"(6.0,)",0.0
1716,1,589.56,54.22832,22.78948,3.31906,597.0,574.0,"(6.0,)",0.0
1717,1,589.52,54.36981,22.74762,3.41976,597.0,574.0,"(6.0,)",0.0
1718,1,589.48,54.31099,22.60918,3.75674,597.0,574.0,"(6.0,)",0.0
1719,1,589.44,54.62435,22.62309,3.6363,597.0,574.0,"(6.0,)",0.0
1720,1,589.4,54.68626,22.39025,4.0768,597.0,574.0,"(6.0,)",0.0
1721,1,589.36,54.57247,22.3903,4.32874,597.0,574.0,"(6.0,)",0.0
1722,1,589.32,54.58208,22.43343,4.13263,597.0,574.0,"(6.0,)",0.0
1723,1,589.28,54.72526,22.38578,4.22979,597.0,574.0,"(6.0,)",0.0
1724,1,589.24,55.07859,22.42551,3.91305,597.0,574.0,"(6.0,)",0.0
1725,1,589.2,55.16781,22.3399,3.79553,597.0,574.0,"(6.0,)",0.0
1726,1,589.16,55.30279,22.2806,3.50955,597.0,574.0,"(6.0,)",0.0
1727,1,589.12,55.51647,22.22952,2.99713,597.0,574.0,"(6.0,)",0.0
1728,1,589.08,55.53321,22.21951,2.48225,597.0,574.0,"(6.0,)",0.0
1729,1,589.04,55.553,22.19753,1.61192,597.0,574.0,"(6.0,)",0.0
1730,1,589.0,55.54968,21.90187,1.1176,597.0,574.0,"(6.0,)",0.0
1731,1,588.96,55.49194,21.89412,0.44075,597.0,574.0,"(6.0,)",0.0
1732,1,588.92,55.49613,22.14258,0.83342,597.0,574.0,"(6.0,)",0.0
1733,1,588.88,55.40088,21.94215,1.61931,597.0,574.0,"(6.0,)",0.0
1734,1,588.84,55.46828,21.86141,2.03153,597.0,574.0,"(6.0,)",0.0
1735,1,588.8,55.43887,21.85084,2.31578,597.0,574.0,"(6.0,)",0.0
1736,1,588.76,55.37234,21.84091,2.64976,597.0,574.0,"(6.0,)",0.0
1737,1,588.72,55.2401,21.78752,3.39713,597.0,574.0,"(6.0,)",0.0
1738,1,588.68,55.32007,21.67026,3.38077,597.0,574.0,"(6.0,)",0.0
1739,1,588.64,55.43514,21.7664,3.49572,597.0,574.0,"(6.0,)",0.0
1740,1,588.6,55.5206,21.68135,3.58459,597.0,574.0,"(6.0,)",0.0
1741,1,588.56,55.68459,21.78335,3.6468,597.0,574.0,"(6.0,)",0.0
1742,1,588.52,55.48428,21.67716,3.83476,597.0,574.0,"(6.0,)",0.0
1743,1,588.48,55.65524,21.65525,3.69354,597.0,574.0,"(6.0,)",0.0
1744,1,588.44,55.6687,21.73773,3.51158,597.0,574.0,"(6.0,)",0.0
1745,1,588.4,55.73663,21.72637,3.57854,597.0,574.0,"(6.0,)",0.0
1746,1,588.36,55.88188,21.69567,3.74252,597.0,574.0,"(6.0,)",0.0
1747,1,588.32,56.08033,21.65069,3.94818,597.0,574.0,"(6.0,)",0.0
1748,1,588.28,56.30787,21.59649,4.14019,597.0,574.0,"(6.0,)",0.0
1749,1,588.24,56.64698,21.49939,4.31401,597.0,574.0,"(6.0,)",0.0
1750,1,588.2,57.11563,20.77168,4.64609,597.0,574.0,"(6.0,)",0.0
1751,1,588.16,57.74256,19.88879,4.75617,597.0,574.0,"(6.0,)",0.0
1752,1,588.12,58.55219,18.9878,4.87964,597.0,574.0,"(6.0,)",0.0
1753,1,588.08,59.3009,17.83568,5.45723,597.0,574.0,"(6.0,)",0.0
1754,1,588.04,60.1006,16.93709,5.39187,597.0,574.0,"(6.0,)",0.0
1755,1,588.0,60.73951,15.94061,5.42695,597.0,574.0,"(6.0,)",0.0
1756,1,587.96,61.38435,15.19509,5.18226,597.0,574.0,"(6.0,)",0.0
1757,1,587.92,62.13115,14.17558,5.19814,597.0,574.0,"(6.0,)",0.0
1758,1,587.88,62.77547,13.4244,5.07647,597.0,574.0,"(6.0,)",0.0
1759,1,587.84,62.86558,13.36447,4.54651,597.0,574.0,"(6.0,)",0.0
1760,1,587.8,62.91227,13.14264,4.48477,597.0,574.0,"(6.0,)",0.0
1761,1,587.76,63.10138,13.00279,4.2482,597.0,574.0,"(6.0,)",0.0
1762,1,587.72,63.17009,12.8603,4.30408,597.0,574.0,"(6.0,)",0.0
1763,1,587.68,63.19328,12.84696,4.51481,597.0,574.0,"(6.0,)",0.0
1764,1,587.64,63.26702,12.81438,4.90731,597.0,574.0,"(6.0,)",0.0
1765,1,587.6,63.26043,13.06284,4.88131,597.0,574.0,"(6.0,)",0.0
1766,1,587.56,63.33607,13.06108,5.12064,597.0,574.0,"(6.0,)",0.0
1767,1,587.52,63.48661,12.97985,5.566,597.0,574.0,"(6.0,)",0.0
1768,1,587.48,63.54932,12.90951,5.89508,597.0,574.0,"(6.0,)",0.0
1769,1,587.44,63.62361,13.08272,5.83429,597.0,574.0,"(6.0,)",0.0
1770,1,587.4,63.717,12.97971,6.03624,597.0,574.0,"(6.0,)",0.0
1771,1,587.36,63.86159,12.94772,6.2058,597.0,574.0,"(6.0,)",0.0
1772,1,587.32,64.09319,12.76604,6.52004,597.0,574.0,"(6.0,)",0.0
1773,1,587.28,64.24056,12.70625,6.5998,597.0,574.0,"(6.0,)",0.0
1774,1,587.24,64.40064,12.71399,6.58993,597.0,574.0,"(6.0,)",0.0
1775,1,587.2,64.52178,12.53461,6.83194,597.0,574.0,"(6.0,)",0.0
1776,1,587.16,64.67835,12.21007,7.17181,597.0,574.0,"(6.0,)",0.0
1777,1,587.12,64.76433,12.14561,7.00477,597.0,574.0,"(6.0,)",0.0
1778,1,587.08,64.87791,12.00223,7.17766,597.0,574.0,"(6.0,)",0.0
1779,1,587.04,64.95193,11.86617,6.91577,597.0,574.0,"(6.0,)",0.0
1780,1,587.0,65.03399,11.79888,6.79532,597.0,574.0,"(6.0,)",0.0
1781,1,586.96,65.23537,11.62805,6.64959,597.0,574.0,"(6.0,)",0.0
1782,1,586.92,65.30679,11.56893,6.38579,597.0,574.0,"(6.0,)",0.0
1783,1,586.88,65.35348,11.36144,6.4247,597.0,574.0,"(6.0,)",0.0
1784,1,586.84,65.5161,11.12845,6.43736,597.0,574.0,"(6.0,)",0.0
1785,1,586.8,65.65087,11.09943,6.27704,597.0,574.0,"(6.0,)",0.0
1786,1,586.76,65.7114,11.05198,6.24153,597.0,574.0,"(6.0,)",0.0
1787,1,586.72,65.79188,10.94917,6.68145,597.0,574.0,"(6.0,)",0.0
1788,1,586.68,65.93469,11.52628,6.21411,597.0,574.0,"(6.0,)",0.0
1789,1,586.64,65.89399,11.21784,7.01722,597.0,574.0,"(6.0,)",0.0
1790,1,586.6,65.87057,11.23381,7.16511,597.0,574.0,"(6.0,)",0.0
1791,1,586.56,65.78913,11.38708,7.28898,597.0,574.0,"(6.0,)",0.0
1792,1,586.52,65.62473,11.47625,7.04,597.0,574.0,"(6.0,)",0.0
1793,1,586.48,65.54706,11.46937,6.96264,597.0,574.0,"(6.0,)",0.0
1794,1,586.44,65.46467,11.31925,6.98351,597.0,574.0,"(6.0,)",0.0
1795,1,586.4,65.3937,11.39498,6.78194,597.0,574.0,"(6.0,)",0.0
1796,1,586.36,65.40212,11.47467,6.575,597.0,574.0,"(6.0,)",0.0
1797,1,586.32,65.4806,11.3177,6.62683,597.0,574.0,"(6.0,)",0.0
1798,1,586.28,65.56677,11.18503,6.19507,597.0,574.0,"(6.0,)",0.0
1799,1,586.24,65.81805,11.07347,5.9317,597.0,574.0,"(6.0,)",0.0
1800,1,586.2,66.13165,10.98854,5.29426,597.0,574.0,"(6.0,)",0.0
1801,1,586.16,66.4966,10.9037,4.47352,597.0,574.0,"(6.0,)",0.0
1802,1,586.12,66.91627,10.7395,4.06714,597.0,574.0,"(6.0,)",0.0
1803,1,586.08,67.44991,9.76391,4.10466,597.0,574.0,"(6.0,)",0.0
1804,1,586.04,68.58389,8.90417,3.73179,597.0,574.0,"(6.0,)",0.0
1805,1,586.0,69.61016,8.20113,3.34773,597.0,574.0,"(6.0,)",0.0
1806,1,585.96,70.44448,7.7093,2.3387,597.0,574.0,"(6.0,)",0.0
1807,1,585.92,71.34583,7.15682,1.40898,597.0,574.0,"(6.0,)",0.0
1808,1,585.88,72.39299,6.53638,0.68321,597.0,574.0,"(6.0,)",0.0
1809,1,585.84,72.92976,6.26375,0.77255,597.0,574.0,"(6.0,)",0.0
1810,1,585.8,73.40351,5.92791,1.57489,597.0,574.0,"(6.0,)",0.0
1811,1,585.76,73.91662,5.79616,2.10215,597.0,574.0,"(6.0,)",0.0
1812,1,585.72,74.39071,5.44061,2.79265,597.0,574.0,"(6.0,)",0.0
1813,1,585.68,75.05258,5.46289,3.16321,597.0,574.0,"(6.0,)",0.0
1814,1,585.64,75.3753,4.98757,3.61831,597.0,574.0,"(6.0,)",0.0
1815,1,585.6,75.95084,4.91273,3.84571,597.0,574.0,"(6.0,)",0.0
1816,1,585.56,76.36714,4.5347,4.4596,597.0,574.0,"(6.0,)",0.0
1817,1,585.52,76.90361,4.45879,4.57568,597.0,574.0,"(6.0,)",0.0
1818,1,585.48,77.40916,4.12202,4.77022,597.0,574.0,"(6.0,)",0.0
1819,1,585.44,77.87725,3.92137,4.97521,597.0,574.0,"(6.0,)",0.0
1820,1,585.4,78.33657,3.67954,5.09485,597.0,574.0,"(6.0,)",0.0
1821,1,585.36,78.83676,3.3734,5.36941,597.0,574.0,"(6.0,)",0.0
1822,1,585.32,79.62988,3.28768,5.45957,597.0,574.0,"(6.0,)",0.0
1823,1,585.28,79.87085,3.31894,4.7164,597.0,574.0,"(6.0,)",0.0
1824,1,585.24,80.18347,2.63879,5.23757,597.0,574.0,"(6.0,)",0.0
1825,1,585.2,80.58031,2.61207,5.03305,597.0,574.0,"(6.0,)",0.0
1826,1,585.16,80.87515,2.37624,4.83955,597.0,574.0,"(6.0,)",0.0
1827,1,585.12,80.86409,2.34318,4.50422,597.0,574.0,"(6.0,)",0.0
1828,1,585.08,81.01029,2.30481,4.28947,597.0,574.0,"(6.0,)",0.0
1829,1,585.04,81.20626,2.2726,4.07695,597.0,574.0,"(6.0,)",0.0
1830,1,585.0,81.28087,2.256,3.75392,597.0,574.0,"(6.0,)",0.0
1831,1,584.96,81.26457,2.40547,3.21663,597.0,574.0,"(6.0,)",0.0
1832,1,584.92,81.28414,2.41598,3.21428,597.0,574.0,"(6.0,)",0.0
1833,1,584.88,81.4144,2.65586,3.17891,597.0,574.0,"(6.0,)",0.0
1834,1,584.84,81.56792,2.86858,3.18163,597.0,574.0,"(6.0,)",0.0
1835,1,584.8,81.7255,3.07271,3.18957,597.0,574.0,"(6.0,)",0.0
1836,1,584.76,81.89109,3.26931,3.20238,597.0,574.0,"(6.0,)",0.0
1837,1,584.72,82.06865,3.45942,3.21972,597.0,574.0,"(6.0,)",0.0
1838,1,584.68,82.26215,3.6441,3.24125,597.0,574.0,"(6.0,)",0.0
1839,1,584.64,82.47554,3.82439,3.26663,597.0,574.0,"(6.0,)",0.0
1840,1,584.6,82.71277,4.00135,3.29551,597.0,574.0,"(6.0,)",0.0
1841,1,584.56,82.97782,4.17602,3.32755,597.0,574.0,"(6.0,)",0.0
1842,1,584.52,83.27463,4.34947,3.36241,597.0,574.0,"(6.0,)",0.0
1843,1,584.48,83.60717,4.52272,3.39974,597.0,574.0,"(6.0,)",0.0
1844,1,584.44,84.14428,4.68952,3.46648,597.0,574.0,"(6.0,)",0.0
1845,1,584.4,84.67,5.07834,3.29026,597.0,574.0,"(6.0,)",0.0
1846,1,584.36,85.20866,5.68312,2.8425,597.0,574.0,"(6.0,)",0.0
1847,1,584.32,85.71404,6.33016,2.24451,597.0,574.0,"(6.0,)",0.0
1848,1,584.28,86.13992,6.84576,1.61763,597.0,574.0,"(6.0,)",0.0
1849,1,584.24,86.44006,7.05623,1.08318,597.0,574.0,"(6.0,)",0.0
1850,1,584.2,86.60702,6.60334,0.652,597.0,574.0,"(6.0,)",0.0
1851,1,584.16,86.64758,6.52061,0.58505,597.0,574.0,"(6.0,)",0.0
1852,1,584.12,86.52779,6.96155,1.05506,597.0,574.0,"(6.0,)",0.0
1853,1,584.08,86.60978,6.77972,1.86066,597.0,574.0,"(6.0,)",0.0
1854,1,584.04,86.56425,6.82928,2.43036,597.0,574.0,"(6.0,)",0.0
1855,1,584.0,86.48376,6.87883,2.85327,597.0,574.0,"(6.0,)",0.0
1856,1,583.96,86.41245,6.87285,3.19304,597.0,574.0,"(6.0,)",0.0
1857,1,583.92,86.32677,6.86688,3.36416,597.0,574.0,"(6.0,)",0.0
1858,1,583.88,86.17405,6.94817,3.32478,597.0,574.0,"(6.0,)",0.0
1859,1,583.84,86.06129,7.08622,3.21468,597.0,574.0,"(6.0,)",0.0
1860,1,583.8,86.05017,7.20301,2.72061,597.0,574.0,"(6.0,)",0.0
1861,1,583.76,85.98596,7.30953,2.09886,597.0,574.0,"(6.0,)",0.0
1862,1,583.72,85.96349,7.49409,1.24968,597.0,574.0,"(6.0,)",0.0
1863,1,583.68,85.94084,7.68045,0.39154,597.0,574.0,"(6.0,)",0.0
1864,1,583.64,86.00819,7.92144,0.8309,597.0,574.0,"(6.0,)",0.0
1865,1,583.6,86.10228,8.07556,1.44097,597.0,574.0,"(6.0,)",0.0
1866,1,583.56,86.18462,8.23039,2.09307,597.0,574.0,"(6.0,)",0.0
1867,1,583.52,86.22352,8.47539,2.65708,597.0,574.0,"(6.0,)",0.0
1868,1,583.48,86.25887,8.6486,3.18097,597.0,574.0,"(6.0,)",0.0
1869,1,583.44,86.33647,8.89999,3.48509,597.0,574.0,"(6.0,)",0.0
1870,1,583.4,86.24008,9.11868,3.72634,597.0,574.0,"(6.0,)",0.0
1871,1,583.36,86.11748,9.3743,3.56575,597.0,574.0,"(6.0,)",0.0
1872,1,583.32,85.93866,9.50041,3.38889,597.0,574.0,"(6.0,)",0.0
1873,1,583.28,85.84826,9.63252,2.8821,597.0,574.0,"(6.0,)",0.0
1874,1,583.24,85.63735,9.7272,2.2556,597.0,574.0,"(6.0,)",0.0
1875,1,583.2,85.57803,9.73174,1.3956,597.0,574.0,"(6.0,)",0.0
1876,1,583.16,85.54451,9.72423,0.40304,597.0,574.0,"(6.0,)",0.0
1877,1,583.12,85.55727,9.59364,0.91929,597.0,574.0,"(6.0,)",0.0
1878,1,583.08,85.63941,9.56585,1.45961,597.0,574.0,"(6.0,)",0.0
1879,1,583.04,85.641,9.53933,1.99454,597.0,574.0,"(6.0,)",0.0
1880,1,583.0,85.67541,9.60299,2.34285,597.0,574.0,"(6.0,)",0.0
1881,1,582.96,85.73133,9.71971,2.65182,597.0,574.0,"(6.0,)",0.0
1882,1,582.92,85.77766,9.84335,3.0007,597.0,574.0,"(6.0,)",0.0
1883,1,582.88,85.85306,10.02613,3.26624,597.0,574.0,"(6.0,)",0.0
1884,1,582.84,85.8062,10.18206,3.59762,597.0,574.0,"(6.0,)",0.0
1885,1,582.8,85.68533,10.45549,3.62981,597.0,574.0,"(6.0,)",0.0
1886,1,582.76,85.61454,10.66571,3.74974,597.0,574.0,"(6.0,)",0.0
1887,1,582.72,85.43517,10.81738,3.94929,597.0,574.0,"(6.0,)",0.0
1888,1,582.68,85.22039,11.03724,3.93163,597.0,574.0,"(6.0,)",0.0
1889,1,582.64,84.98584,11.29823,3.88244,597.0,574.0,"(6.0,)",0.0
1890,1,582.6,84.75756,11.54062,3.80742,597.0,574.0,"(6.0,)",0.0
1891,1,582.56,84.54737,11.73755,3.60013,597.0,574.0,"(6.0,)",0.0
1892,1,582.52,84.29595,11.84678,3.61758,597.0,574.0,"(6.0,)",0.0
1893,1,582.48,83.95632,12.30704,3.05483,597.0,574.0,"(6.0,)",0.0
1894,1,582.44,83.62505,12.48998,3.11048,597.0,574.0,"(6.0,)",0.0
1895,1,582.4,83.33867,12.77706,3.13244,597.0,574.0,"(6.0,)",0.0
1896,1,582.36,83.17634,13.16782,3.32024,597.0,574.0,"(6.0,)",0.0
1897,1,582.32,83.06769,13.70247,2.9175,597.0,574.0,"(6.0,)",0.0
1898,1,582.28,82.87863,14.35508,2.30205,597.0,574.0,"(6.0,)",0.0
1899,1,582.24,82.55719,14.03749,2.97808,597.0,574.0,"(6.0,)",0.0
1900,1,582.2,82.15859,14.31777,2.30414,597.0,574.0,"(6.0,)",0.0
1901,1,582.16,81.51129,13.97013,2.98982,597.0,574.0,"(6.0,)",0.0
1902,1,582.12,80.98312,14.19809,3.68036,597.0,574.0,"(6.0,)",0.0
1903,1,582.08,80.71274,14.43634,4.32142,597.0,574.0,"(6.0,)",0.0
1904,1,582.04,80.81682,14.69132,4.61824,597.0,574.0,"(6.0,)",0.0
1905,1,582.0,81.04019,14.02878,5.73782,597.0,574.0,"(6.0,)",0.0
1906,1,581.96,81.23306,14.9421,5.11793,597.0,574.0,"(6.0,)",0.0
1907,1,581.92,81.32947,14.74756,5.67364,597.0,574.0,"(6.0,)",0.0
1908,1,581.88,81.57129,15.52479,5.25747,597.0,574.0,"(6.0,)",0.0
1909,1,581.84,81.52717,15.354,5.76124,597.0,574.0,"(6.0,)",0.0
1910,1,581.8,81.47104,15.00629,6.71997,597.0,574.0,"(6.0,)",0.0
1911,1,581.76,81.35533,14.45492,7.59406,597.0,574.0,"(6.0,)",0.0
1912,1,581.72,81.55537,14.85725,7.23755,597.0,574.0,"(6.0,)",0.0
1913,1,581.68,81.59461,14.9878,6.88176,597.0,574.0,"(6.0,)",0.0
1914,1,581.64,81.62315,15.18944,6.54894,597.0,574.0,"(6.0,)",0.0
1915,1,581.6,81.50272,15.23483,6.39243,597.0,574.0,"(6.0,)",0.0
1916,1,581.56,81.33755,14.83018,6.66549,597.0,574.0,"(6.0,)",0.0
1917,1,581.52,81.25225,14.93956,6.74703,597.0,574.0,"(6.0,)",0.0
1918,1,581.48,81.02372,15.22674,6.67714,597.0,574.0,"(6.0,)",0.0
1919,1,581.44,80.73601,15.45982,6.67857,597.0,574.0,"(6.0,)",0.0
1920,1,581.4,80.2063,15.69237,6.53878,597.0,574.0,"(6.0,)",0.0
1921,1,581.36,79.21186,15.32761,7.45604,597.0,574.0,"(6.0,)",0.0
1922,1,581.32,78.31108,16.59573,6.81778,597.0,574.0,"(6.0,)",0.0
1923,1,581.28,77.16321,17.18782,6.53251,597.0,574.0,"(6.0,)",0.0
1924,1,581.24,76.10668,17.40704,6.75092,597.0,574.0,"(6.0,)",0.0
1925,1,581.2,74.98072,18.04472,6.38584,597.0,574.0,"(6.0,)",0.0
1926,1,581.16,74.0086,18.4113,6.2581,597.0,574.0,"(6.0,)",0.0
1927,1,581.12,72.96563,18.7505,6.13505,597.0,574.0,"(6.0,)",0.0
1928,1,581.08,71.87328,19.26635,5.69825,597.0,574.0,"(6.0,)",0.0
1929,1,581.04,70.81138,19.74875,5.22976,597.0,574.0,"(6.0,)",0.0
1930,1,581.0,69.75559,20.22527,4.75247,597.0,574.0,"(6.0,)",0.0
1931,1,580.96,68.70719,20.69449,4.26518,597.0,574.0,"(6.0,)",0.0
1932,1,580.92,67.66744,21.15496,3.7667,597.0,574.0,"(6.0,)",0.0
1933,1,580.88,66.63762,21.60523,3.25584,597.0,574.0,"(6.0,)",0.0
1934,1,580.84,65.61899,22.04388,2.7314,597.0,574.0,"(6.0,)",0.0
1935,1,580.8,64.61282,22.46946,2.19218,597.0,574.0,"(6.0,)",0.0
1936,1,580.76,63.62038,22.88054,1.637,597.0,574.0,"(6.0,)",0.0
1937,1,580.72,62.64295,23.27566,1.06466,597.0,574.0,"(6.0,)",0.0
1938,1,580.68,61.68178,23.6534,0.47396,597.0,574.0,"(6.0,)",0.0
1939,1,580.64,61.4055,23.96338,0.83715,597.0,574.0,"(6.0,)",0.0
1940,1,580.6,61.52462,23.74315,0.93389,597.0,574.0,"(6.0,)",0.0
1941,1,580.56,61.64373,23.52292,1.03064,597.0,574.0,"(6.0,)",0.0
1942,1,580.52,61.76285,23.30268,1.12738,597.0,574.0,"(6.0,)",0.0
1943,1,580.48,61.88196,23.08245,1.22413,597.0,574.0,"(6.0,)",0.0
1944,1,580.44,62.00108,22.86222,1.32087,597.0,574.0,"(6.0,)",0.0
1945,1,580.4,62.1202,22.64198,1.41762,597.0,574.0,"(6.0,)",0.0
1946,1,580.36,62.23931,22.42175,1.51437,597.0,574.0,"(6.0,)",0.0
1947,1,580.32,62.35843,22.20151,1.61111,597.0,574.0,"(6.0,)",0.0
1948,1,580.28,62.47755,21.98128,1.70786,597.0,574.0,"(6.0,)",0.0
1949,1,580.24,62.59666,21.76105,1.8046,597.0,574.0,"(6.0,)",0.0
1950,1,580.2,62.71578,21.54081,1.90135,597.0,574.0,"(6.0,)",0.0
1951,1,580.16,62.83489,21.32058,1.9981,597.0,574.0,"(6.0,)",0.0
1952,1,580.12,62.95401,21.10035,2.09484,597.0,574.0,"(6.0,)",0.0
1953,1,580.08,63.07313,20.88011,2.19159,597.0,574.0,"(6.0,)",0.0
1954,1,580.04,63.19224,20.65988,2.28833,597.0,574.0,"(6.0,)",0.0
1955,1,580.0,63.31136,20.43965,2.38508,597.0,574.0,"(6.0,)",0.0
1956,1,579.96,63.43048,20.21941,2.48182,597.0,574.0,"(6.0,)",0.0
1957,1,579.92,63.54959,19.99918,2.57857,597.0,574.0,"(6.0,)",0.0
1958,1,579.88,63.66871,19.77895,2.67532,597.0,574.0,"(6.0,)",0.0
1959,1,579.84,63.78782,19.55871,2.77206,597.0,574.0,"(6.0,)",0.0
1960,1,579.8,63.90694,19.33848,2.86881,597.0,574.0,"(6.0,)",0.0
1961,1,579.76,65.16767,18.42036,2.79077,597.0,574.0,"(6.0,)",0.0
1962,1,579.72,66.43159,17.6097,2.61181,597.0,574.0,"(6.0,)",0.0
1963,1,579.68,67.69914,16.91389,2.24037,597.0,574.0,"(6.0,)",0.0
1964,1,579.64,68.92395,16.19152,1.8405,597.0,574.0,"(6.0,)",0.0
1965,1,579.6,70.16409,15.54361,1.34456,597.0,574.0,"(6.0,)",0.0
1966,1,579.56,71.42645,14.9272,0.6962,597.0,574.0,"(6.0,)",0.0
1967,1,579.52,72.4961,14.39172,0.30135,597.0,574.0,"(6.0,)",0.0
1968,1,579.48,73.15954,14.00612,0.90126,597.0,574.0,"(6.0,)",0.0
1969,1,579.44,73.79471,13.73035,1.3157,597.0,574.0,"(6.0,)",0.0
1970,1,579.4,74.40501,13.40749,1.68939,597.0,574.0,"(6.0,)",0.0
1971,1,579.36,75.09077,13.01121,2.02513,597.0,574.0,"(6.0,)",0.0
1972,1,579.32,75.72307,12.87518,2.07385,597.0,574.0,"(6.0,)",0.0
1973,1,579.28,76.34166,12.54587,2.32043,597.0,574.0,"(6.0,)",0.0
1974,1,579.24,77.02545,12.26871,2.42507,597.0,574.0,"(6.0,)",0.0
1975,1,579.2,77.63918,11.8884,2.50064,597.0,574.0,"(6.0,)",0.0
1976,1,579.16,78.20376,11.7418,2.42725,597.0,574.0,"(6.0,)",0.0
1977,1,579.12,78.69167,11.74109,2.43012,597.0,574.0,"(6.0,)",0.0
1978,1,579.08,79.39942,11.91815,2.09526,597.0,574.0,"(6.0,)",0.0
1979,1,579.04,79.83883,11.83017,2.3444,597.0,574.0,"(6.0,)",0.0
1980,1,579.0,80.45758,11.80954,2.61973,597.0,574.0,"(6.0,)",0.0
1981,1,578.96,80.94927,11.9476,2.70847,597.0,574.0,"(6.0,)",0.0
1982,1,578.92,81.28732,12.10986,2.65764,597.0,574.0,"(6.0,)",0.0
1983,1,578.88,81.61729,12.15474,2.84509,597.0,574.0,"(6.0,)",0.0
1984,1,578.84,81.92258,12.19379,3.03253,597.0,574.0,"(6.0,)",0.0
1985,1,578.8,82.17727,12.28398,2.94238,597.0,574.0,"(6.0,)",0.0
1986,1,578.76,82.44964,12.19932,3.15151,597.0,574.0,"(6.0,)",0.0
1987,1,578.72,82.73838,12.06765,3.55446,597.0,574.0,"(6.0,)",0.0
1988,1,578.68,83.05258,11.98251,4.04724,597.0,574.0,"(6.0,)",0.0
1989,1,578.64,83.10572,12.17266,4.437,597.0,574.0,"(6.0,)",0.0
1990,1,578.6,82.97585,12.31148,4.3856,597.0,574.0,"(6.0,)",0.0
1991,1,578.56,83.03881,12.26933,4.33767,597.0,574.0,"(6.0,)",0.0
1992,1,578.52,83.1134,12.12677,4.25911,597.0,574.0,"(6.0,)",0.0
1993,1,578.48,83.10772,12.10962,3.87635,597.0,574.0,"(6.0,)",0.0
