Unnamed: 0,period,time,x,y,z,possession_start,possession_end,possession_number,scored,x_bin,y_bin
52722,3,583.24,24.08362,23.16575,12.6866,596.0,580.0,100815,0,5,4
52226,3,590.28,35.74264,45.65619,2.98269,596.0,580.0,100815,0,7,9
52786,3,580.68,6.22602,25.62268,3.09504,596.0,580.0,100815,0,1,5
52673,3,585.2,7.9498,33.70764,4.76777,596.0,580.0,100815,0,1,6
52640,3,586.52,8.53888,31.29436,1.43137,596.0,580.0,100815,0,1,6
51964,3,594.76,84.93983,42.05633,3.21337,596.0,580.0,100815,0,18,8
52368,3,584.6,20.91096,25.77967,8.43526,596.0,580.0,100815,0,4,5
52279,3,588.16,9.94031,35.83913,4.1793,596.0,580.0,100815,0,2,7
52776,3,581.08,5.72758,24.05647,4.02773,596.0,580.0,100815,0,1,4
52473,3,580.4,7.66607,28.49674,3.63068,596.0,580.0,100815,0,1,5
52429,3,582.16,5.20448,25.04684,9.98465,596.0,580.0,100815,0,1,5
52403,3,583.2,23.28781,23.39455,13.10606,596.0,580.0,100815,0,4,4
6305,1,492.76,92.7043,32.81962,7.41119,508.0,492.0,100816,1,19,6
6131,1,499.72,67.01432,15.30272,5.91739,508.0,492.0,100816,1,14,3
6048,1,501.72,56.29394,13.32422,4.31288,508.0,492.0,100816,1,11,2
5796,1,506.0,6.32158,21.56572,6.73897,508.0,492.0,100816,1,1,4
5980,1,504.44,26.48091,11.92532,3.75308,508.0,492.0,100816,1,5,2
6001,1,503.6,35.72561,14.8774,4.21273,508.0,492.0,100816,1,7,2
6181,1,497.72,59.56234,41.70717,3.6892,508.0,492.0,100816,1,12,8
6188,1,497.44,67.98993,40.48088,5.08823,508.0,492.0,100816,1,14,8
5965,1,505.04,21.5848,12.83487,3.85829,508.0,492.0,100816,1,4,2
6226,1,495.92,83.50315,38.34392,3.15335,508.0,492.0,100816,1,17,7
6211,1,496.52,83.51592,38.2125,3.0751,508.0,492.0,100816,1,17,7
5879,1,502.68,43.21718,15.45201,3.81898,508.0,492.0,100816,1,9,3
6196,1,497.12,80.41414,35.83942,5.67047,508.0,492.0,100816,1,17,7
6300,1,492.96,91.50914,32.71349,6.73903,508.0,492.0,100816,1,19,6
5963,1,505.12,20.80585,13.00155,3.89261,508.0,492.0,100816,1,4,2
6035,1,502.24,45.55107,14.82365,3.381,508.0,492.0,100816,1,9,2
6186,1,497.52,64.85499,41.52625,4.69934,508.0,492.0,100816,1,13,8
5921,1,501.0,79.05485,6.78505,2.55013,508.0,492.0,100816,1,16,1
5846,1,504.0,32.1269,13.21752,1.75645,508.0,492.0,100816,1,6,2
6287,1,493.48,90.9578,32.49799,5.55508,508.0,492.0,100816,1,19,6
6250,1,494.96,84.49349,37.68602,3.42796,508.0,492.0,100816,1,17,7
6217,1,496.28,79.13725,11.37635,0.0,508.0,492.0,100816,1,16,2
6115,1,499.0,58.76717,32.05331,7.10509,508.0,492.0,100816,1,12,6
6221,1,496.12,83.39598,38.56481,3.34521,508.0,492.0,100816,1,17,7
6045,1,501.84,51.89349,14.61647,4.29194,508.0,492.0,100816,1,11,2
5900,1,501.84,51.89349,14.61647,4.29194,508.0,492.0,100816,1,11,2
6059,1,501.28,72.51976,8.42424,1.48182,508.0,492.0,100816,1,15,1
5880,1,502.64,43.61209,15.47376,2.97412,508.0,492.0,100816,1,9,3
6187,1,497.48,66.40479,41.16133,4.82366,508.0,492.0,100816,1,14,8
6062,1,501.16,75.84386,7.58997,1.15335,508.0,492.0,100816,1,16,1
5951,1,505.6,14.77124,15.74888,5.64543,508.0,492.0,100816,1,3,3
5907,1,501.56,62.3139,11.67284,3.91423,508.0,492.0,100816,1,13,2
6265,1,494.36,87.34075,36.34768,4.50536,508.0,492.0,100816,1,18,7
6227,1,495.88,83.52459,38.29974,3.11498,508.0,492.0,100816,1,17,7
5916,1,501.2,75.09145,7.80807,0.64339,508.0,492.0,100816,1,15,1
6118,1,498.88,57.99648,32.95272,7.18756,508.0,492.0,100816,1,12,6
5908,1,501.52,63.86238,11.05287,3.99104,508.0,492.0,100816,1,13,2
5916,1,501.2,75.09145,7.80807,0.64339,508.0,492.0,100816,1,15,1
6188,1,497.44,67.98993,40.48088,5.08823,508.0,492.0,100816,1,14,8
6276,1,493.92,91.06534,33.1776,3.7495,508.0,492.0,100816,1,19,6
6134,1,499.6,66.74404,15.87915,6.83446,508.0,492.0,100816,1,14,3
6279,1,493.8,91.3412,32.7665,5.14571,508.0,492.0,100816,1,19,6
6030,1,502.44,44.67631,15.02535,1.3676,508.0,492.0,100816,1,9,3
5811,1,505.4,18.0722,14.14068,3.69069,508.0,492.0,100816,1,3,2
5994,1,503.88,32.89398,13.34153,3.08168,508.0,492.0,100816,1,6,2
5898,1,501.92,49.51618,15.17533,3.8592,508.0,492.0,100816,1,10,3
6264,1,494.4,87.00042,36.44095,4.24356,508.0,492.0,100816,1,18,7
6086,1,500.2,73.88736,-1.0351,2.75004,508.0,492.0,100816,1,15,0
6208,1,496.64,83.29019,38.21995,2.69772,508.0,492.0,100816,1,17,7
6258,1,494.64,84.74075,36.87619,2.83501,508.0,492.0,100816,1,18,7
5914,1,501.28,72.51976,8.42424,1.48182,508.0,492.0,100816,1,15,1
6002,1,503.56,35.97805,15.12459,4.09486,508.0,492.0,100816,1,7,3
6288,1,493.44,90.95325,32.50605,5.42558,508.0,492.0,100816,1,19,6
5778,1,506.72,2.45981,25.65153,4.26626,508.0,492.0,100816,1,0,5
6178,1,497.84,58.52328,41.12348,3.40752,508.0,492.0,100816,1,12,8
5971,1,504.8,24.10775,12.28096,0.97508,508.0,492.0,100816,1,5,2
6153,1,498.84,57.74773,33.21785,7.12915,508.0,492.0,100816,1,12,6
5876,1,502.8,41.98917,15.51294,4.41283,508.0,492.0,100816,1,8,3
6190,1,497.36,71.14438,39.14875,5.60587,508.0,492.0,100816,1,15,7
5776,1,506.8,2.24166,26.26192,5.05526,508.0,492.0,100816,1,0,5
6303,1,492.84,92.1655,32.78166,7.29711,508.0,492.0,100816,1,19,6
5872,1,502.96,41.0439,15.49982,4.37386,508.0,492.0,100816,1,8,3
6020,1,502.84,41.76239,15.65554,4.61595,508.0,492.0,100816,1,8,3
6233,1,495.64,84.05551,37.98063,3.9734,508.0,492.0,100816,1,17,7
6021,1,502.8,41.98917,15.51294,4.41283,508.0,492.0,100816,1,8,3
6007,1,503.36,38.19891,15.79596,1.28422,508.0,492.0,100816,1,8,3
6147,1,499.08,59.90839,30.20924,7.57317,508.0,492.0,100816,1,12,6
6059,1,501.28,72.51976,8.42424,1.48182,508.0,492.0,100816,1,15,1
6174,1,498.0,57.72186,40.38714,2.01392,508.0,492.0,100816,1,12,8
6239,1,495.4,84.39387,37.54328,4.40323,508.0,492.0,100816,1,17,7
5845,1,504.04,31.78024,13.08398,1.12066,508.0,492.0,100816,1,6,2
5748,1,507.92,4.58911,26.75675,2.83493,508.0,492.0,100816,1,0,5
5925,1,500.84,79.90123,3.91646,0.39297,508.0,492.0,100816,1,17,0
6079,1,500.48,79.15749,0.16812,2.65601,508.0,492.0,100816,1,16,0
5767,1,507.16,3.58255,25.64999,5.01725,508.0,492.0,100816,1,0,5
6250,1,494.96,84.49349,37.68602,3.42796,508.0,492.0,100816,1,17,7
5786,1,506.4,0.52347,25.6628,3.49281,508.0,492.0,100816,1,0,5
6049,1,501.68,57.96374,12.96658,4.38291,508.0,492.0,100816,1,12,2
5855,1,503.64,35.38235,14.54813,4.25079,508.0,492.0,100816,1,7,2
6208,1,496.64,83.29019,38.21995,2.69772,508.0,492.0,100816,1,17,7
5753,1,507.72,5.39845,26.58817,4.94428,508.0,492.0,100816,1,1,5
6323,1,492.04,88.17001,22.79461,4.97122,508.0,492.0,100816,1,18,4
6169,1,498.2,56.94805,38.72482,2.4333,508.0,492.0,100816,1,12,7
5831,1,504.6,25.09999,11.71193,2.77639,508.0,492.0,100816,1,5,2
5919,1,501.08,77.47413,7.12502,1.99824,508.0,492.0,100816,1,16,1
5828,1,504.72,24.55992,12.13631,1.01247,508.0,492.0,100816,1,5,2
5787,1,506.36,0.32291,25.73627,3.41009,508.0,492.0,100816,1,0,5
5986,1,504.2,29.95535,12.78642,2.44041,508.0,492.0,100816,1,6,2
5820,1,505.04,21.5848,12.83487,3.85829,508.0,492.0,100816,1,4,2
6204,1,496.8,82.92552,37.04586,4.46572,508.0,492.0,100816,1,17,7
6079,1,500.48,79.15749,0.16812,2.65601,508.0,492.0,100816,1,16,0
5886,1,502.4,44.81623,15.06473,1.94837,508.0,492.0,100816,1,9,3
5775,1,506.84,1.99971,26.37893,5.33141,508.0,492.0,100816,1,0,5
5841,1,504.2,29.95535,12.78642,2.44041,508.0,492.0,100816,1,6,2
5949,1,505.68,13.03868,16.99161,6.10996,508.0,492.0,100816,1,2,3
6076,1,500.6,80.72506,1.43255,2.8532,508.0,492.0,100816,1,17,0
6161,1,498.52,56.29749,34.20286,3.83012,508.0,492.0,100816,1,11,6
6298,1,493.04,91.27403,32.65308,5.85105,508.0,492.0,100816,1,19,6
6328,1,492.0,63.02617,41.3471,4.591,508.0,492.0,100816,1,13,8
6057,1,501.36,69.63435,9.42483,2.25672,508.0,492.0,100816,1,14,1
41864,2,348.8,56.66997,44.15222,2.79655,352.0,338.0,100817,1,12,8
41787,2,351.88,16.76777,32.91768,6.53641,352.0,338.0,100817,1,3,6
41482,2,351.84,17.60373,33.93885,6.25918,352.0,338.0,100817,1,3,6
42059,2,341.0,81.12786,14.99218,4.19636,352.0,338.0,100817,1,17,2
41798,2,351.44,24.51032,40.02157,2.17583,352.0,338.0,100817,1,5,8
41541,2,349.48,49.27291,43.97993,1.91974,352.0,338.0,100817,1,10,8
41634,2,351.88,16.76777,32.91768,6.53641,352.0,338.0,100817,1,3,6
41995,2,343.56,69.05205,6.05751,6.61112,352.0,338.0,100817,1,14,1
41998,2,343.44,68.92637,6.14378,7.56968,352.0,338.0,100817,1,14,1
41885,2,347.96,64.39068,44.23967,1.77694,352.0,338.0,100817,1,13,8
41522,2,350.24,38.79126,44.03854,2.43608,352.0,338.0,100817,1,8,8
42095,2,339.56,87.06085,22.42971,11.75369,352.0,338.0,100817,1,18,4
41654,2,351.08,27.56314,43.20994,2.35542,352.0,338.0,100817,1,5,8
41722,2,348.36,60.28943,44.88211,3.19177,352.0,338.0,100817,1,12,8
41919,2,346.6,65.22584,44.39891,2.12645,352.0,338.0,100817,1,13,8
41699,2,349.28,51.7194,44.0008,1.80322,352.0,338.0,100817,1,11,8
41972,2,344.48,67.54788,8.00235,5.49102,352.0,338.0,100817,1,14,1
41861,2,348.92,55.31751,44.05738,3.96279,352.0,338.0,100817,1,11,8
42104,2,339.2,86.86125,24.52223,8.64067,352.0,338.0,100817,1,18,4
41630,2,345.92,63.84916,39.20966,4.05343,352.0,338.0,100817,1,13,7
41937,2,345.88,63.81943,38.78047,4.11225,352.0,338.0,100817,1,13,7
41778,2,346.12,64.44598,41.3976,3.98768,352.0,338.0,100817,1,13,8
41613,2,346.6,65.22584,44.39891,2.12645,352.0,338.0,100817,1,13,8
42031,2,342.12,81.37129,14.22674,5.10717,352.0,338.0,100817,1,17,2
41797,2,351.48,24.06481,39.82023,3.15898,352.0,338.0,100817,1,5,7
41875,2,348.36,60.28943,44.88211,3.19177,352.0,338.0,100817,1,12,8
41544,2,349.36,51.00501,44.0145,0.67461,352.0,338.0,100817,1,10,8
42018,2,342.64,82.28705,14.30955,6.16654,352.0,338.0,100817,1,17,2
41760,2,346.84,65.74375,45.67867,3.20088,352.0,338.0,100817,1,13,9
41796,2,351.52,23.38773,39.38083,3.87771,352.0,338.0,100817,1,4,7
41607,2,346.84,65.74375,45.67867,3.20088,352.0,338.0,100817,1,13,9
41813,2,350.84,31.4115,42.64985,1.9574,352.0,338.0,100817,1,6,8
41996,2,343.52,68.96333,6.13077,6.87884,352.0,338.0,100817,1,14,1
42000,2,343.36,69.66849,6.60218,8.52968,352.0,338.0,100817,1,14,1
41497,2,351.24,25.68749,40.97215,2.89927,352.0,338.0,100817,1,5,8
41705,2,349.04,53.9427,44.11955,3.8164,352.0,338.0,100817,1,11,8
42078,2,340.24,82.45191,14.01308,8.09032,352.0,338.0,100817,1,17,2
41918,2,346.64,65.55035,44.63799,2.17998,352.0,338.0,100817,1,13,8
41624,2,346.16,64.47518,42.31031,3.81316,352.0,338.0,100817,1,13,8
42029,2,342.2,81.34474,14.02116,5.3973,352.0,338.0,100817,1,17,2
41999,2,343.4,69.14912,6.37222,7.88366,352.0,338.0,100817,1,14,1
41740,2,347.64,65.73755,45.4024,3.28133,352.0,338.0,100817,1,13,9
41983,2,344.04,68.06039,6.20048,3.76467,352.0,338.0,100817,1,14,1
41695,2,349.44,49.93997,44.01151,1.32874,352.0,338.0,100817,1,10,8
41652,2,351.16,26.48073,42.8462,2.19505,352.0,338.0,100817,1,5,8
41742,2,347.56,66.19822,45.27324,3.44914,352.0,338.0,100817,1,14,9
42118,2,338.64,85.94753,23.67707,6.97468,352.0,338.0,100817,1,18,4
42049,2,341.4,81.3513,13.88727,5.02393,352.0,338.0,100817,1,17,2
41730,2,348.04,63.48901,44.4572,3.06092,352.0,338.0,100817,1,13,8
42029,2,342.2,81.34474,14.02116,5.3973,352.0,338.0,100817,1,17,2
41483,2,351.8,18.38996,34.89015,6.19857,352.0,338.0,100817,1,3,6
42077,2,340.28,82.3475,13.99711,7.46644,352.0,338.0,100817,1,17,2
41824,2,350.4,36.05679,43.81189,3.60083,352.0,338.0,100817,1,7,8
42011,2,342.92,77.87437,11.50662,9.88604,352.0,338.0,100817,1,16,2
41682,2,349.96,42.14974,44.11989,2.55627,352.0,338.0,100817,1,8,8
42003,2,343.24,72.04427,8.14925,9.43346,352.0,338.0,100817,1,15,1
41567,2,348.44,59.81552,44.62445,2.69717,352.0,338.0,100817,1,12,8
41655,2,351.04,28.11633,43.37358,2.36743,352.0,338.0,100817,1,5,8
41856,2,349.12,53.10854,44.03081,3.27345,352.0,338.0,100817,1,11,8
42066,2,340.72,83.35079,14.04394,4.34654,352.0,338.0,100817,1,17,2
41802,2,351.28,25.50148,40.80603,2.24629,352.0,338.0,100817,1,5,8
41986,2,343.92,68.41611,5.73313,3.75646,352.0,338.0,100817,1,14,1
41537,2,349.64,46.3775,44.01733,3.58188,352.0,338.0,100817,1,9,8
42122,2,338.48,86.56235,25.16551,5.31586,352.0,338.0,100817,1,18,5
42020,2,342.56,82.79252,14.18803,5.50791,352.0,338.0,100817,1,17,2
41680,2,350.04,41.34588,44.11774,1.53898,352.0,338.0,100817,1,8,8
41715,2,348.64,58.5177,44.34303,0.20478,352.0,338.0,100817,1,12,8
41643,2,351.52,23.38773,39.38083,3.87771,352.0,338.0,100817,1,4,7
41535,2,349.72,44.98097,43.81078,3.58412,352.0,338.0,100817,1,9,8
41904,2,347.2,67.0677,45.52524,0.90962,352.0,338.0,100817,1,14,9
41627,2,346.04,64.22232,40.51044,3.91059,352.0,338.0,100817,1,13,8
42061,2,340.92,81.65235,14.64458,4.13323,352.0,338.0,100817,1,17,2
41609,2,346.76,64.99832,46.40164,2.04055,352.0,338.0,100817,1,13,9
41513,2,350.6,33.74919,43.21572,2.49505,352.0,338.0,100817,1,7,8
41666,2,350.6,33.74919,43.21572,2.49505,352.0,338.0,100817,1,7,8
41713,2,348.72,57.69899,43.95466,2.0533,352.0,338.0,100817,1,12,8
41867,2,348.68,58.24996,43.81944,1.39421,352.0,338.0,100817,1,12,8
41732,2,347.96,64.39068,44.23967,1.77694,352.0,338.0,100817,1,13,8
41579,2,347.96,64.39068,44.23967,1.77694,352.0,338.0,100817,1,13,8
41979,2,344.2,68.04676,7.0057,3.90186,352.0,338.0,100817,1,14,1
41560,2,348.72,57.69899,43.95466,2.0533,352.0,338.0,100817,1,12,8
42001,2,343.32,70.43083,7.14761,8.73055,352.0,338.0,100817,1,14,1
41666,2,350.6,33.74919,43.21572,2.49505,352.0,338.0,100817,1,7,8
41656,2,351.0,28.70941,43.5568,2.42014,352.0,338.0,100817,1,6,8
41878,2,348.24,61.38303,44.70043,3.87501,352.0,338.0,100817,1,13,8
41559,2,348.76,57.17349,44.06386,2.50255,352.0,338.0,100817,1,12,8
41795,2,351.56,22.84404,39.0868,4.37612,352.0,338.0,100817,1,4,7
41902,2,347.28,67.14468,45.15991,1.0969,352.0,338.0,100817,1,14,9
41838,2,349.84,43.2823,46.07545,3.67122,352.0,338.0,100817,1,9,9
41871,2,348.52,59.25989,44.51929,1.55571,352.0,338.0,100817,1,12,8
42022,2,342.48,82.38358,13.60411,5.85709,352.0,338.0,100817,1,17,2
42026,2,342.32,81.54272,13.91188,5.47997,352.0,338.0,100817,1,17,2
41572,2,348.24,61.38303,44.70043,3.87501,352.0,338.0,100817,1,13,8
41909,2,347.0,66.47829,45.79875,3.05938,352.0,338.0,100817,1,14,9
41564,2,348.56,58.9919,44.4101,1.13425,352.0,338.0,100817,1,12,8
41834,2,350.0,41.65708,44.09901,1.9289,352.0,338.0,100817,1,8,8
41834,2,350.0,41.65708,44.09901,1.9289,352.0,338.0,100817,1,8,8
41799,2,351.4,24.8359,40.3721,0.96487,352.0,338.0,100817,1,5,8
41711,2,348.8,56.66997,44.15222,2.79655,352.0,338.0,100817,1,12,8
41578,2,348.0,63.85199,44.5609,2.29706,352.0,338.0,100817,1,13,8
14119,1,307.68,87.7863,27.443,9.79391,315.0,306.0,100818,0,18,5
13443,1,314.48,19.6571,39.04796,3.85646,315.0,306.0,100818,0,4,7
13725,1,314.4,21.69341,39.02711,3.07204,315.0,306.0,100818,0,4,7
13969,1,313.68,32.70056,38.44601,4.05614,315.0,306.0,100818,0,6,7
13942,1,314.76,14.32456,38.65452,2.39699,315.0,306.0,100818,0,3,7
13559,1,309.84,77.75385,34.92434,8.81987,315.0,306.0,100818,0,16,6
13931,1,306.16,82.70383,38.75355,3.33802,315.0,306.0,100818,0,17,7
13676,1,310.76,72.80386,39.51365,3.23096,315.0,306.0,100818,0,15,7
13740,1,313.8,30.50357,38.24548,3.71614,315.0,306.0,100818,0,6,7
14021,1,311.6,65.3798,42.1361,2.72918,315.0,306.0,100818,0,13,8
14041,1,310.8,72.37033,39.80135,2.9757,315.0,306.0,100818,0,15,7
13494,1,312.44,54.97058,43.8079,4.07445,315.0,306.0,100818,0,11,8
13580,1,314.6,17.1718,38.83933,3.52124,315.0,306.0,100818,0,3,7
13466,1,313.56,35.35823,38.73653,4.41246,315.0,306.0,100818,0,7,7
13496,1,312.36,56.36402,43.94184,3.24458,315.0,306.0,100818,0,11,8
13834,1,310.04,77.74259,34.83381,7.03899,315.0,306.0,100818,0,16,6
13900,1,307.4,87.5757,29.59141,7.26785,315.0,306.0,100818,0,18,5
13709,1,309.44,81.01172,31.85321,12.53914,315.0,306.0,100818,0,17,6
13461,1,313.76,31.07775,38.28599,3.70416,315.0,306.0,100818,0,6,7
13703,1,309.68,78.5558,34.17901,9.79989,315.0,306.0,100818,0,16,6
14005,1,312.24,58.7061,44.1507,0.81348,315.0,306.0,100818,0,12,8
13439,1,314.64,16.39112,38.79288,3.29036,315.0,306.0,100818,0,3,7
14006,1,312.2,59.24557,44.20056,0.49848,315.0,306.0,100818,0,12,8
14098,1,308.52,89.44784,24.52363,10.73725,315.0,306.0,100818,0,19,4
13479,1,313.04,45.72375,42.09431,3.31718,315.0,306.0,100818,0,9,8
13740,1,313.8,30.50357,38.24548,3.71614,315.0,306.0,100818,0,6,7
14096,1,308.6,89.04278,24.53861,10.33407,315.0,306.0,100818,0,18,4
13751,1,313.36,40.23404,39.78827,2.63021,315.0,306.0,100818,0,8,7
13672,1,310.92,71.28702,39.82544,2.06841,315.0,306.0,100818,0,15,7
13964,1,313.88,29.21009,37.96927,3.67487,315.0,306.0,100818,0,6,7
13485,1,312.8,48.89851,43.45243,4.65691,315.0,306.0,100818,0,10,8
13932,1,306.12,82.12196,39.08465,3.00982,315.0,306.0,100818,0,17,7
13907,1,307.12,87.69432,31.22907,4.07494,315.0,306.0,100818,0,18,6
13522,1,311.32,67.18994,39.77435,1.68333,315.0,306.0,100818,0,14,7
13542,1,310.52,76.09138,36.81756,1.12856,315.0,306.0,100818,0,16,7
13496,1,312.36,56.36402,43.94184,3.24458,315.0,306.0,100818,0,11,8
13686,1,310.36,77.16217,35.58659,2.71158,315.0,306.0,100818,0,16,7
13899,1,307.44,87.62777,29.17194,7.90982,315.0,306.0,100818,0,18,5
14063,1,309.92,77.72771,35.13093,8.35663,315.0,306.0,100818,0,16,7
13697,1,309.92,77.72771,35.13093,8.35663,315.0,306.0,100818,0,16,7
13657,1,311.52,65.79731,40.59802,2.2668,315.0,306.0,100818,0,13,8
13791,1,311.76,63.44775,43.6815,3.9159,315.0,306.0,100818,0,13,8
13595,1,314.0,27.82981,38.02674,3.44457,315.0,306.0,100818,0,5,7
13751,1,313.36,40.23404,39.78827,2.63021,315.0,306.0,100818,0,8,7
14048,1,310.52,76.09138,36.81756,1.12856,315.0,306.0,100818,0,16,7
13632,1,312.52,53.42069,43.83688,4.4673,315.0,306.0,100818,0,11,8
13796,1,311.56,65.63274,41.37321,2.34176,315.0,306.0,100818,0,13,8
13851,1,309.36,81.81517,31.00537,13.15242,315.0,306.0,100818,0,17,6
13890,1,307.8,87.806,26.33208,10.28703,315.0,306.0,100818,0,18,5
13455,1,314.0,27.82981,38.02674,3.44457,315.0,306.0,100818,0,5,7
13812,1,310.92,71.28702,39.82544,2.06841,315.0,306.0,100818,0,15,7
13896,1,307.56,87.63104,28.11195,9.18635,315.0,306.0,100818,0,18,5
14023,1,311.52,65.79731,40.59802,2.2668,315.0,306.0,100818,0,13,8
14005,1,312.24,58.7061,44.1507,0.81348,315.0,306.0,100818,0,12,8
13619,1,313.04,45.72375,42.09431,3.31718,315.0,306.0,100818,0,9,8
14073,1,309.52,80.16785,32.40261,12.15304,315.0,306.0,100818,0,17,6
13884,1,308.04,87.909,25.37186,10.11995,315.0,306.0,100818,0,18,5
13844,1,309.64,78.90566,33.70575,10.42796,315.0,306.0,100818,0,16,6
13477,1,313.12,44.6081,41.61236,2.15178,315.0,306.0,100818,0,9,8
13728,1,314.28,24.43191,38.67765,1.01628,315.0,306.0,100818,0,5,7
13806,1,311.16,69.2065,39.75873,0.80426,315.0,306.0,100818,0,14,7
14147,1,306.56,86.36268,35.39888,3.49526,315.0,306.0,100818,0,18,7
13638,1,312.28,57.9188,43.95217,1.62518,315.0,306.0,100818,0,12,8
13767,1,312.72,50.03719,43.65725,4.5043,315.0,306.0,100818,0,10,8
13478,1,313.08,45.15478,41.90774,2.76493,315.0,306.0,100818,0,9,8
13577,1,314.72,14.95805,38.70535,2.71704,315.0,306.0,100818,0,3,7
13516,1,311.56,65.63274,41.37321,2.34176,315.0,306.0,100818,0,13,8
13834,1,310.04,77.74259,34.83381,7.03899,315.0,306.0,100818,0,16,6
13945,1,314.64,16.39112,38.79288,3.29036,315.0,306.0,100818,0,3,7
13835,1,310.0,77.57484,35.29619,7.15932,315.0,306.0,100818,0,16,7
13899,1,307.44,87.62777,29.17194,7.90982,315.0,306.0,100818,0,18,5
13631,1,312.56,52.69158,43.84871,4.60858,315.0,306.0,100818,0,11,8
14141,1,306.8,87.17549,33.31132,3.99029,315.0,306.0,100818,0,18,6
13965,1,313.84,29.74061,38.06436,3.69742,315.0,306.0,100818,0,6,7
13803,1,311.28,67.67041,39.76875,1.46471,315.0,306.0,100818,0,14,7
13547,1,310.32,77.32908,35.28424,2.73586,315.0,306.0,100818,0,16,7
13731,1,314.16,25.87369,38.30058,1.61509,315.0,306.0,100818,0,5,7
13793,1,311.68,64.53504,43.24549,3.35985,315.0,306.0,100818,0,13,8
13592,1,314.12,26.42281,38.20585,2.1691,315.0,306.0,100818,0,5,7
13445,1,314.4,21.69341,39.02711,3.07204,315.0,306.0,100818,0,4,7
13537,1,310.72,73.28692,39.11998,3.20012,315.0,306.0,100818,0,15,7
13934,1,306.04,80.85758,39.66854,2.39161,315.0,306.0,100818,0,17,7
13619,1,313.04,45.72375,42.09431,3.31718,315.0,306.0,100818,0,9,8
13887,1,307.92,87.84767,25.49347,10.01443,315.0,306.0,100818,0,18,5
13593,1,314.08,26.89062,38.15166,2.65278,315.0,306.0,100818,0,5,7
13491,1,312.56,52.69158,43.84871,4.60858,315.0,306.0,100818,0,11,8
13993,1,312.72,50.03719,43.65725,4.5043,315.0,306.0,100818,0,10,8
13592,1,314.12,26.42281,38.20585,2.1691,315.0,306.0,100818,0,5,7
13984,1,313.08,45.15478,41.90774,2.76493,315.0,306.0,100818,0,9,8
13876,1,308.36,88.88114,25.03729,10.67002,315.0,306.0,100818,0,18,5
13771,1,312.56,52.69158,43.84871,4.60858,315.0,306.0,100818,0,11,8
13460,1,313.8,30.50357,38.24548,3.71614,315.0,306.0,100818,0,6,7
13910,1,307.0,88.21862,31.06353,3.84786,315.0,306.0,100818,0,18,6
13435,1,314.8,13.75903,38.59249,2.0696,315.0,306.0,100818,0,2,7
14102,1,308.36,88.88114,25.03729,10.67002,315.0,306.0,100818,0,18,5
13450,1,314.2,25.59088,38.43785,1.17866,315.0,306.0,100818,0,5,7
14069,1,309.68,78.5558,34.17901,9.79989,315.0,306.0,100818,0,16,6
14154,1,306.28,84.21458,37.35759,4.44512,315.0,306.0,100818,0,17,7
13858,1,309.08,84.67464,28.40975,13.10741,315.0,306.0,100818,0,18,5
13544,1,310.44,76.72541,36.2438,1.75228,315.0,306.0,100818,0,16,7
15525,1,267.92,87.28454,27.42503,8.13956,271.0,263.0,100819,1,18,5
15741,1,267.32,88.34652,26.18398,10.73098,271.0,263.0,100819,1,18,5
15723,1,268.04,86.857,27.18111,6.27634,271.0,263.0,100819,1,18,5
15962,1,266.52,84.25467,25.11468,4.78124,271.0,263.0,100819,1,17,5
15469,1,270.16,71.95916,41.42658,8.21691,271.0,263.0,100819,1,15,8
15940,1,267.4,88.68298,26.34462,11.11045,271.0,263.0,100819,1,18,5
15369,1,266.12,84.02357,26.71185,8.09961,271.0,263.0,100819,1,17,5
15249,1,270.92,43.97014,40.90361,3.6888,271.0,263.0,100819,1,9,8
15336,1,267.44,88.8342,26.48142,11.13796,271.0,263.0,100819,1,18,5
15971,1,266.16,83.93698,26.78396,7.45045,271.0,263.0,100819,1,17,5
15693,1,269.24,85.99456,35.56883,0.15204,271.0,263.0,100819,1,18,7
15491,1,269.28,85.57229,36.09395,1.03102,271.0,263.0,100819,1,18,7
15523,1,268.0,86.89795,27.40628,7.05127,271.0,263.0,100819,1,18,5
15912,1,268.52,87.92301,30.01816,4.60157,271.0,263.0,100819,1,18,6
15360,1,266.48,84.26466,25.3702,4.6694,271.0,263.0,100819,1,17,5
15634,1,263.56,94.50348,21.60781,4.16418,271.0,263.0,100819,1,19,4
15935,1,267.6,89.36127,26.96894,10.81847,271.0,263.0,100819,1,19,5
15964,1,266.44,84.27178,25.67139,4.59488,271.0,263.0,100819,1,17,5
15378,1,265.76,86.44572,25.87339,10.77402,271.0,263.0,100819,1,18,5
15438,1,263.36,94.81355,22.03341,3.14071,271.0,263.0,100819,1,19,4
15959,1,266.64,84.38128,24.78818,6.32214,271.0,263.0,100819,1,17,4
15960,1,266.6,84.20233,24.92394,5.74186,271.0,263.0,100819,1,17,4
15822,1,264.08,93.70521,22.98639,2.87236,271.0,263.0,100819,1,19,4
15363,1,266.36,84.27747,26.14946,4.54047,271.0,263.0,100819,1,17,5
16045,1,263.2,94.04539,21.38488,4.53167,271.0,263.0,100819,1,19,4
15327,1,267.8,87.7533,26.623,10.26119,271.0,263.0,100819,1,18,5
15248,1,270.96,43.25786,41.15625,3.34572,271.0,263.0,100819,1,9,8
15926,1,267.96,87.09215,27.50468,7.51632,271.0,263.0,100819,1,18,5
