run_id,stream_id,profile,scope,config_id,config_key,bootstrap_group_key,design,n_bootstraps,possessions_per_bootstrap,samples_per_possession,is_baseline,is_individual_profile_like,bootstrap_seed,null_seed,simulation_tag,sweep_tag,sweep_design_version,seed_policy_version,map_estimator,source_possessions,status,elapsed_seconds,lambda_qut,lambda_max_obs,lambda_ci_low,lambda_ci_high,lambda_ci_width,lambda_bootstrap_mean,lambda_bootstrap_std,bootstrap_draws_requested,bootstrap_draws_successful,p_value,reject_qut,error
reference__quarter_2__b100_p01000_s250,reference__quarter_2__p01000_s250,reference,quarter_2,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,755582009,175039312,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,71.17511409998406,16.80626619913406,69.02521038109818,48.73537550558167,69.3455398146835,20.610164309101837,58.2180717065567,5.496838597549535,100,100,0.0,True,
reference__quarter_2__b100_p01000_s200,reference__quarter_2__p01000_s200,reference,quarter_2,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,2801856142,87811921,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,67.51341600000887,16.018127360809956,60.70708409691954,46.46774342663429,65.78407126240332,19.316327835769023,56.052040009228286,5.123267487805456,100,100,0.0,True,
reference__quarter_3__b500_p01000_s100,reference__quarter_3__p01000_s100,reference,quarter_3,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,3547676325,2126377929,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,307.6521141999692,13.763016443108125,46.50154011821834,45.43543928120728,65.64556046907407,20.21012118786679,54.673149567294274,5.447668798083141,500,500,0.0,True,
reference__quarter_3__b050_p02500_s250,reference__quarter_3__p02500_s250,reference,quarter_3,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,3975477869,2952128745,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,69.56070070002534,26.909655630503067,156.89633886234273,134.33875086203756,180.432559354087,46.09380849204945,156.23941697803585,14.044609198808152,50,50,0.0,True,
reference__quarter_3__b100_p02500_s250,reference__quarter_3__p02500_s250,reference,quarter_3,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,3975477869,2952128745,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,133.28459300002578,26.909655630503067,156.89633886234273,133.756630432362,181.7027485868897,47.94611815452771,156.61630163540343,13.81811330315854,100,100,0.0,True,
reference__quarter_3__b050_p01000_s250,reference__quarter_3__p01000_s250,reference,quarter_3,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,508326812,1234101256,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,36.7238102000083,16.713475511632907,62.51946257858744,50.6636978976952,75.66379639756188,25.000098499866688,64.3516920650605,7.63673600231145,50,50,0.0,True,
reference__quarter_3__b100_p01000_s250,reference__quarter_3__p01000_s250,reference,quarter_3,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,508326812,1234101256,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,70.5330716000135,16.713475511632907,62.51946257858744,51.24425463081263,76.74683489276721,25.502580261954584,64.63869819134176,7.228695422978957,100,100,0.0,True,
reference__quarter_3__b100_p01000_s200,reference__quarter_3__p01000_s200,reference,quarter_3,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,4069831766,3926508488,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,68.32243110001218,15.662313084073432,67.1310819617968,48.379857490603406,74.36182355432929,25.981966063725885,61.237359576214345,7.007066790383112,100,100,0.0,True,
reference__quarter_4__b500_p01000_s100,reference__quarter_4__p01000_s100,reference,quarter_4,0,b500_p01000_s100,p01000_s100,selected_ranked_validation,500,1000,100,False,False,4207142198,2604833414,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,306.0242321999904,12.627555852933138,55.458575825105214,49.01459513119055,67.86219888348052,18.84760375228997,58.30286924399429,5.021184448948385,500,500,0.0,True,
reference__quarter_4__b050_p02500_s250,reference__quarter_4__p02500_s250,reference,quarter_4,1,b050_p02500_s250,p02500_s250,selected_ranked_validation,50,2500,250,False,False,3709580814,2628398393,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,65.3866438000041,22.336628326617387,175.3495067194459,153.14200253425494,187.6767871572191,34.53478462296417,170.12748288811596,9.283688572802507,50,50,0.0,True,
reference__quarter_4__b100_p02500_s250,reference__quarter_4__p02500_s250,reference,quarter_4,4,b100_p02500_s250,p02500_s250,selected_ranked_validation,100,2500,250,False,False,3709580814,2628398393,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,127.66287469999224,22.336628326617387,175.3495067194459,153.14210963267388,185.75386538411155,32.61175575143767,170.68542424485904,8.676552422762537,100,100,0.0,True,
reference__quarter_4__b050_p01000_s250,reference__quarter_4__p01000_s250,reference,quarter_4,2,b050_p01000_s250,p01000_s250,selected_ranked_validation,50,1000,250,False,False,2162539403,516413177,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,36.20004370001334,15.796532394330672,67.17668333786565,57.72638570269024,79.17182709557011,21.44544139287987,70.12873863918017,5.808189258077036,50,50,0.0,True,
reference__quarter_4__b100_p01000_s250,reference__quarter_4__p01000_s250,reference,quarter_4,5,b100_p01000_s250,p01000_s250,selected_ranked_validation,100,1000,250,False,False,2162539403,516413177,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,69.83298760001708,15.796532394330672,67.17668333786565,55.50307333594566,79.34200243217502,23.838929096229364,68.86001472412333,6.367442585697425,100,100,0.0,True,
reference__quarter_4__b100_p01000_s200,reference__quarter_4__p01000_s200,reference,quarter_4,3,b100_p01000_s200,p01000_s200,selected_ranked_validation,100,1000,200,True,False,2157421387,1991640988,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b,games8_possessions92_source4370615271_grid20x10_trajectory142_outcome242_baseline0.10_mc100_alpha0.05_min100_profiles2b1671cb4b_plandc0cd9facf,factorial_nested_prefix_median_v1,sha256_slot_seed_v1,nested_prefix_median_v1,184,ok,68.0435651000007,14.988729348630498,72.02381006715284,54.53345706949666,76.74423345851251,22.210776389015848,66.47125914358428,5.873005630198081,100,100,0.0,True,
